altitude_bin_lower_m,altitude_bin_upper_m,altitude_bin_center_m,variable,n_landings,total_samples,mean,std_between_landings,median,q05,q25,q75,q95,min_landing_mean,max_landing_mean,mean_of_landing_medians
20.0,25.0,22.5,airspeed_mps,4,110,23.755157683834888,0.43021858965956505,23.7245023449262,23.378085339069365,23.392102777957916,24.08755725080317,24.175147503072566,23.37458097934723,24.197045066139914,23.775684595108032
20.0,25.0,22.5,aoa_deg,4,110,3.4898280878127976,1.2533033850062747,4.038087132302198,1.975303631834686,3.40754263009876,4.120372590016235,4.236789881505749,1.6172438822686672,4.265894204378128,3.418625071644783
20.0,25.0,22.5,descent_rate_mps,4,110,3.7864251638004562,0.7968172061656313,3.639589250087699,3.123122557998503,3.1365209072833773,4.289493506604778,4.655298048800268,3.1197729706772845,4.746749184349141,3.8493847846951006
20.0,25.0,22.5,groundspeed_mps,4,110,21.843709244017933,0.6931751929400708,22.001122309309203,21.02975692563454,21.670890873801266,22.17394067952587,22.43728327099355,20.86947343859286,22.50311891886047,21.847492319199674
20.0,25.0,22.5,p_radps,4,110,-0.001134143269926867,0.04086656007690015,-0.009701422063120514,-0.03704993013062365,-0.02410984031170797,0.01327427497866059,0.046775833901241,-0.04028495258535257,0.055151223631886126,-0.0035965640854555853
20.0,25.0,22.5,pilot_pitch_centered,4,110,0.0041041666666666666,0.003435542371866325,0.003239583333333333,0.001234375,0.0021718749999999998,0.005171875,0.008184374999999999,0.001,0.008937500000000001,0.004
20.0,25.0,22.5,pilot_roll_centered,4,110,0.020610321969696973,0.01262296500893028,0.025564393939393942,0.0054255681818181824,0.019627840909090914,0.026546875,0.028859374999999996,0.001875,0.0294375,0.020999999999999998
20.0,25.0,22.5,pilot_throttle_norm,4,110,0.011193418560606062,0.007502158125779959,0.014496212121212122,0.002086363636363637,0.010431818181818183,0.015257812499999999,0.0156765625,0.0,0.01578125,0.01125
20.0,25.0,22.5,pitch_deg,4,110,-5.493863969169783,1.7669441945464996,-5.887615593771139,-7.005985060808333,-6.27027654749426,-5.111203015446662,-3.430490603089333,-7.189912189136852,-3.0103124999999995,-5.5387044262886045
20.0,25.0,22.5,q_radps,4,110,0.010658446363625736,0.005480327258352234,0.011276384886211105,0.004535193606079692,0.009113914937643125,0.012820916312193715,0.015916585189552256,0.003390513273188834,0.016690502408891892,0.01322024332330325
20.0,25.0,22.5,roll_deg,4,110,-0.2846919088706967,0.2698692187273269,-0.34602712539278646,-0.5139484696127474,-0.46724234806373716,-0.163476686199746,0.030433955002279633,-0.525625,0.07891161530278619,-0.47933915245346725
20.0,25.0,22.5,sideslip_deg,4,110,0.8648467526901655,2.9790437749437837,1.1014922454593365,-2.3571328624423282,-0.9155510188817667,2.8818900170312687,3.7555226779458195,-2.7175283233324685,3.9739308431744576,1.0378058841452003
20.0,25.0,22.5,throttle_output,4,110,0.07315245363861322,0.06731247922644083,0.06157942116260528,0.011514578945934772,0.03652612213045359,0.09820575267076491,0.15099257379770276,0.005261693149805069,0.16418927907943726,0.0
25.0,30.0,27.5,airspeed_mps,4,104,23.525650291458398,0.6422369526037407,23.33769288565698,23.033432363852476,23.04800339234181,23.81533978477357,24.281008587186296,23.029789606730144,24.39742578778948,23.51847767829895
25.0,30.0,27.5,aoa_deg,4,104,3.823259925167882,0.8659634906715578,3.5317085933821155,3.1840303229907203,3.3201212608625017,4.034847257687495,4.870661391845116,3.150007588522775,5.079614925384521,3.730843484401703
25.0,30.0,27.5,descent_rate_mps,4,104,3.9020936055349096,0.4892544849212148,3.855487668616,3.425790882110417,3.7151462237040374,4.042435050446872,4.443644640645876,3.3534520467120115,4.543947038195627,3.9240562915878883
25.0,30.0,27.5,groundspeed_mps,4,104,21.26694522633231,0.5677797793638872,21.31528246592098,20.641696844274108,20.965719142793453,21.61650854945983,21.824521472966374,20.56069126964427,21.87652470384301,21.237537239483927
25.0,30.0,27.5,p_radps,4,104,-0.010066807298686281,0.013592212667717705,-0.014930245395980465,-0.019638943919054574,-0.019512472223372213,-0.005484580471294532,0.006314142657893868,-0.019670561842975165,0.009263823440190977,-0.011279767844825952
25.0,30.0,27.5,pilot_pitch_centered,4,104,0.0048621082621082634,0.0030140255953399835,0.003703703703703704,0.0028233333333333335,0.0031833333333333336,0.005382478632478633,0.008522649572649574,0.0027333333333333337,0.00930769230769231,0.005
25.0,30.0,27.5,pilot_roll_centered,4,104,0.020681664631664633,0.012743781811927047,0.025391534391534396,0.005315238095238097,0.019109523809523812,0.02696367521367522,0.029454273504273504,0.0018666666666666669,0.030076923076923077,0.020499999999999997
25.0,30.0,27.5,pilot_throttle_norm,4,104,0.011399155474155476,0.007621177782536065,0.014820105820105822,0.002135476190476191,0.010544047619047621,0.015675213675213677,0.015873504273504275,3.3333333333333335e-05,0.015923076923076925,0.0115
