altitude_bin_lower_m,altitude_bin_upper_m,altitude_bin_center_m,variable,expert_fbwa_n_landings,expert_fbwa_total_samples,expert_fbwa_mean,expert_fbwa_std_between_landings,expert_fbwa_median,expert_fbwa_q05,expert_fbwa_q25,expert_fbwa_q75,expert_fbwa_q95,expert_fbwa_min_landing_mean,expert_fbwa_max_landing_mean,expert_fbwa_mean_of_landing_medians,fail_auto_n_landings,fail_auto_total_samples,fail_auto_mean,fail_auto_std_between_landings,fail_auto_median,fail_auto_q05,fail_auto_q25,fail_auto_q75,fail_auto_q95,fail_auto_min_landing_mean,fail_auto_max_landing_mean,fail_auto_mean_of_landing_medians,mean_diff,abs_mean_diff,mean_pct_diff,median_diff,comparison_mean_outside_reference_iqr,comparison_mean_outside_reference_90pct,diff_in_reference_std
11.0,12.0,11.5,q_radps,13,121,0.0502109988790876,0.0555004122156389,0.0500756653491407,-0.0279124659824777,0.0160492350696585,0.0813933924461404,0.1262909065186975,-0.0279613452413203,0.1715724803507327,0.050245777488901,4,28,-0.0406417901623561,0.0747780906323861,-0.0291519945479064,-0.1222901911291825,-0.087290421502465,0.0174966367922024,0.0249208969442406,-0.1310401335358619,0.0267769619822501,-0.0382113598752766,-0.0908527890414437,0.0908527890414437,-180.94200687029755,-0.07922765989704711,True,True,-1.63697503161685
11.0,12.0,11.5,sideslip_deg,13,121,0.763956788954971,3.5777960078998534,1.202323317527771,-4.809520950317383,-1.3184855779012044,2.764763683080673,5.808970442685213,-6.70084285736084,6.04136965491555,0.7224006561132578,4,28,1.5365797057304356,2.862478058102671,1.0528866251309712,-0.9202726194635034,-0.7274924116209149,3.316958742482321,4.670602343763624,-0.9684676714241504,5.00901324408395,1.595755249261856,0.7726229167754646,0.7726229167754646,101.13437408316616,-0.1494366923967998,False,False,0.21594940434543947
11.0,12.0,11.5,throttle_output,13,121,2.906002331002331,3.6926819198264815,1.6666666666666667,1.0,1.1666666666666667,2.0,10.081818181818171,1.0,13.75,3.1538461538461537,4,28,1.0238951902304376,1.838380009098297,0.1618135720491409,0.0,0.0,1.1857087622795786,3.25470464591469,0.0,3.771953616823469,0.5613975524902343,-1.8821071407718932,1.8821071407718932,-64.76619515039143,-1.5048530946175258,True,False,-0.5096856923058061
12.0,13.0,12.5,airspeed_mps,13,115,22.85916145594836,1.8789970211074936,22.713293748743396,20.42986696879069,21.65641212463379,24.31979751586914,25.597602462768556,19.57774988810221,25.82685852050781,22.861560161297135,4,26,23.937131023406984,0.6018329287339462,23.927688516889297,23.350925230298724,23.488042027609687,24.376777512686598,24.53655632564,23.316646030970983,24.576501028878347,23.827614784240723,1.0779695674586236,1.0779695674586236,4.715700396692009,1.214394768145901,False,False,0.5736941332792859
12.0,13.0,12.5,aoa_deg,13,115,3.647907357756601,1.5682992399896454,3.634709278742472,1.2953500151634216,2.975990891456604,4.682595656468318,5.639806477228801,0.1075137555599212,5.908082167307536,3.627980294135901,4,26,3.3664563425949643,1.2913284977726436,3.403266787528992,2.1970344722270965,2.2867771089077,4.482946021216256,4.484343590055193,2.174598813056946,4.484692982264927,3.432780146598816,-0.2814510151616365,0.2814510151616365,-7.71541016696005,-0.23144249121348004,False,False,-0.17946257192823403
12.0,13.0,12.5,descent_rate_mps,13,115,2.7925105109750024,1.2048127930224388,2.838351726530592,1.2160294546798198,1.78522348403927,3.5956184069301664,4.508961391446764,1.115024510551965,5.321022272102713,2.779578979198345,4,26,3.017775808063095,0.3608124796983012,2.952036857606023,2.693256548472481,2.8569148268018663,3.1128978388672515,3.434329598293609,2.652341978890135,3.5146875381501985,3.018597364428331,0.22526529708809262,0.22526529708809262,8.066766309482627,0.11368513107543121,False,False,0.18697120282312374
12.0,13.0,12.5,groundspeed_mps,13,115,22.398088241398867,2.9423979016558066,22.52978923255152,18.095337125574517,20.685642818365608,23.615891351359316,26.842479782978728,17.949306241189475,29.148526319546697,22.395947018609256,4,26,21.744217125653144,0.897765165203469,21.66131810513327,20.861150662633538,21.236516194736467,22.16901903604995,22.74334221740057,20.767309279607804,22.886923012738222,21.753088960991693,-0.6538711157457229,0.6538711157457229,-2.919316634073969,-0.8684711274182497,False,False,-0.222223892756912
12.0,13.0,12.5,p_radps,13,115,-0.0015697069791752,0.0662970412067647,-0.00894488246801,-0.1004818433274825,-0.0463268548751679,0.0513764221686869,0.0834097690569856,-0.1175900514548023,0.1006562872013697,-0.0071813565714714,4,26,-0.0261087951250374,0.0636307587006815,-0.0257034356306706,-0.093517328351736,-0.0586653731763362,0.0068531424206282,0.0407322348095476,-0.1022303171455859,0.0492020079067775,-0.0233672866597771,-0.0245390881458622,0.0245390881458622,1563.2910136359478,-0.0167585531626606,False,False,-0.3701385114507693
12.0,13.0,12.5,pilot_pitch_centered,13,115,0.1026341957690374,0.1145297705469467,0.0396666666666666,-0.0046230769230769,0.024,0.143,0.2942599999999998,-0.00625,0.37925,0.0987692307692307,4,26,0.0045571428571428,0.0028781607883871,0.0032857142857142,0.0028514285714285,0.0030571428571428,0.0047857142857142,0.0080428571428571,0.0028,0.0088571428571428,0.004,-0.0980770529118946,0.0980770529118946,-95.55982017202342,-0.0363809523809524,True,False,-0.8563454937831383
12.0,13.0,12.5,pilot_roll_centered,13,115,-0.0576511832938303,0.0277520601183239,-0.05525,-0.0966285714285714,-0.0629411764705882,-0.0543333333333333,-0.0124666666666666,-0.1185714285714285,-0.0021666666666666,-0.0573846153846153,4,26,0.0207571428571428,0.01278292866702,0.0260857142857142,0.0052971428571428,0.0196285714285714,0.0272142857142857,0.0287571428571428,0.0017142857142857,0.0291428571428571,0.0204999999999999,0.0784083261509731,0.0784083261509731,-136.00471260294873,0.0813357142857142,True,True,2.8253155195207396
