mavpackettype,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH,_t,t
XKF1,24104521,1,0.01,0.0,179.98,0.0009474700200371,-0.0010883039794862,0.0290675647556781,-0.0663024857640266,0.0005877105868421,-0.0006100633181631,0.0480631813406944,0.01,0.01,0.01,0.09,1768451533.0598872,21.359786
XKF1,24104521,0,0.01,0.0,179.99,0.001492362935096,-0.0014242922188714,0.0292535759508609,-0.0652367249131202,0.0007220468833111,-0.0007320204167626,0.048135433346033,0.01,0.01,0.01,0.09,1768451533.0598872,21.359786
XKF1,24144505,0,0.01,0.0,179.99,0.0014757813187316,-0.0014158433768898,0.0291651748120784,-0.050896480679512,0.0007180348038673,-0.0007228376343846,0.0460658781230449,0.01,0.01,0.01,0.09,1768451533.0998712,21.39977
XKF1,24144505,1,0.01,0.0,179.98,0.0009979674359783,-0.0010408064117655,0.0288807544857263,-0.0518826842308044,0.0005702986381947,-0.0005937805399298,0.045992411673069,0.01,0.01,0.01,0.09,1768451533.0998712,21.39977
XKF1,24184489,0,0.01,0.0,179.99,0.0014245447237044,-0.001404785667546,0.0290937423706054,-0.0382836796343326,0.0007205103174783,-0.0007217049133032,0.0443971008062362,0.01,0.01,0.01,0.09,1768451533.1398551,21.439754
XKF1,24184489,1,0.01,0.0,179.98,0.0009609246044419,-0.0010394122218713,0.0288740061223506,-0.0388423092663288,0.0005602412857115,-0.0005842099781148,0.0443194806575775,0.01,0.01,0.01,0.09,1768451533.1398551,21.439754
XKF1,24224473,1,0.01,0.0,179.98,0.000851149088703,-0.0010794848203659,0.0290187280625104,-0.0243842266499996,0.0005539625417441,-0.0005828476860187,0.0435805805027484,0.01,0.01,0.01,0.09,1768451533.1798391,21.479738
XKF1,24224473,0,0.01,0.0,179.99,0.0014359202468767,-0.0014247474027797,0.0291932076215744,-0.0241026785224676,0.0007291492656804,-0.0007283953018486,0.0436603836715221,0.01,0.01,0.01,0.09,1768451533.1798391,21.479738
XKF1,24264457,1,0.01,0.0,179.98,0.0008740974008105,-0.00097322370857,0.0289860069751739,-0.0088959038257598,0.0005388230783864,-0.0005696536391042,0.0428115166723728,0.01,0.01,0.01,0.09,1768451533.2198231,21.519722
XKF1,24264457,0,0.01,0.0,179.99,0.0014051899779587,-0.0014342672657221,0.0291701257228851,-0.0087492661550641,0.0007243003929033,-0.000723018834833,0.0428926460444927,0.01,0.01,0.01,0.09,1768451533.2198231,21.519722
XKF1,24304441,1,0.01,0.0,179.98,0.0008840055088512,-0.0010066152317449,0.0288466587662696,-0.0033316502813249,0.0005160861765034,-0.0005465470603667,0.041974302381277,0.01,0.01,0.01,0.09,1768451533.259807,21.559706
XKF1,24304441,0,0.01,0.0,179.99,0.0013918075710535,-0.0014227326028048,0.0290401093661785,-0.0032888618297874,0.0007084819953888,-0.0007072758162394,0.0420549698173999,0.01,0.01,0.01,0.09,1768451533.259807,21.559706
XKF1,24344425,1,0.01,0.0,179.98,0.00086138502229,-0.0009019963326863,0.0287696029990911,-0.0009394265944138,0.0005007324507459,-0.0005304298829287,0.0413184650242328,0.01,0.01,0.01,0.09,1768451533.299791,21.59969
XKF1,24344425,0,0.01,0.0,179.99,0.0013776640407741,-0.0013828958617523,0.0289471354335546,-0.0009777959203347,0.0007005885127,-0.0006994346622377,0.041399136185646,0.01,0.01,0.01,0.09,1768451533.299791,21.59969
XKF1,24384409,1,0.01,0.0,179.98,0.0008764424128457,-0.0009262626990675,0.0286976266652345,0.0014475907664746,0.0004921596846543,-0.0005207986105233,0.0408684499561786,0.01,0.01,0.01,0.09,1768451533.339775,21.639674
XKF1,24384409,0,0.01,0.0,179.99,0.0013356518466025,-0.0014184431638568,0.0288597289472818,0.001379705267027,0.000699343974702,-0.0006996861193329,0.0409499965608119,0.01,0.01,0.01,0.09,1768451533.339775,21.639674
XKF1,24424393,0,0.01,0.0,179.99,0.0013750920770689,-0.0014355405000969,0.0286432690918445,0.0001187381421914,0.0007048335392028,-0.0007084663957357,0.0399513281881809,0.01,0.01,0.01,0.09,1768451533.379759,21.679658
XKF1,24424393,1,0.01,0.0,179.98,0.0008990691858343,-0.000969392596744,0.0285282563418149,0.0002257228625239,0.0004903196822851,-0.0005195862031541,0.0398702397942543,0.01,0.01,0.01,0.09,1768451533.379759,21.679658
XKF1,24464377,0,0.01,0.0,179.99,0.0013374235713854,-0.001392861478962,0.0283994078636169,-0.0045915143564343,0.0006986521184444,-0.0007043050136417,0.0389611758291721,0.01,0.01,0.01,0.09,1768451533.419743,21.719642
XKF1,24464377,1,0.01,0.0,179.98,0.0009866527980193,-0.000989542226307,0.0282499119639396,-0.0045451228506863,0.0004823693889193,-0.0005089713959023,0.0388826169073581,0.01,0.01,0.01,0.09,1768451533.419743,21.719642
XKF1,24504361,1,0.01,0.0,179.98,0.000986402388662,-0.0009333033231087,0.0279631596058607,-0.0109204361215233,0.0004696711548604,-0.0004901921493001,0.03803376480937,0.01,0.01,0.01,0.09,1768451533.459727,21.759626
XKF1,24504361,0,0.01,0.0,179.99,0.0013036300661042,-0.0013829949311912,0.028103120625019,-0.0110011715441942,0.0006809591432102,-0.0006879063439555,0.0381106287240982,0.01,0.01,0.01,0.09,1768451533.459727,21.759626
XKF1,24544345,0,0.01,0.0,179.99,0.0012696081539615,-0.0014075906947255,0.0278916154056787,-0.0108990808948874,0.0006706654676236,-0.0006808568723499,0.0375930629670619,0.01,0.01,0.01,0.09,1768451533.499711,21.79961
XKF1,24544345,1,0.01,0.0,179.98,0.0010039426852017,-0.0009865023894235,0.0278324298560619,-0.0107317827641963,0.0004639662511181,-0.0004785644705407,0.0375180132687091,0.01,0.01,0.01,0.09,1768451533.499711,21.79961
XKF1,24584329,1,0.01,0.0,179.98,0.001002095406875,-0.0009991932893171,0.0276673566550016,-0.0080232340842485,0.0004652153002098,-0.0004765561898238,0.0371785834431648,0.01,0.01,0.01,0.09,1768451533.539695,21.839594
XKF1,24584329,0,0.01,0.0,179.99,0.0012725892011076,-0.0014061680994927,0.027717437595129,-0.0081753339618444,0.0006670953589491,-0.0006823175936006,0.0372512191534042,0.01,0.01,0.01,0.09,1768451533.539695,21.839594
XKF1,24624313,0,0.01,0.0,179.99,0.0012699221260845,-0.0014144422020763,0.0274581536650657,-0.0083843348547816,0.0006703298422507,-0.0006912290118634,0.0363514758646488,0.01,0.01,0.01,0.09,1768451533.5796793,21.879578
XKF1,24624313,1,0.01,0.0,179.98,0.0010408689267933,-0.000949015840888,0.0274332780390977,-0.0082294521853327,0.0004730526416096,-0.00048013459309,0.0362824648618698,0.01,0.01,0.01,0.09,1768451533.5796793,21.879578
XKF1,24665130,0,0.01,0.0,179.99,0.0012867711484432,-0.0013816381106153,0.0270883962512016,-0.0119070438668131,0.0006631090072914,-0.0006874879472889,0.0354521498084068,0.01,0.01,0.01,0.09,1768451533.620496,21.920395
XKF1,24665130,1,0.01,0.0,179.98,0.0010371038224548,-0.0009465623879805,0.0270677246153354,-0.0111027117818593,0.0004736151604447,-0.0004736390546895,0.0354323983192443,0.01,0.01,0.01,0.09,1768451533.620496,21.920395
XKF1,24705114,1,0.01,0.0,179.98,0.0010377826401963,-0.0009469476644881,0.0265916567295789,-0.0159911550581455,0.0004636106023099,-0.0004584118432831,0.034012634307146,0.01,0.01,0.01,0.09,1768451533.66048,21.960379
XKF1,24705114,0,0.01,0.0,179.99,0.0012864373857155,-0.0013850657269358,0.0266265589743852,-0.0169090069830417,0.0006480697193183,-0.0006739010568708,0.0340506769716739,0.01,0.01,0.01,0.09,1768451533.66048,21.960379
XKF1,24745098,0,0.01,0.0,179.99,0.0012952034594491,-0.0013688177568838,0.0261297300457954,-0.0288746673613786,0.0006400995189324,-0.0006675434415228,0.0324084982275962,0.01,0.01,0.01,0.09,1768451533.7004642,22.000363
XKF1,24745098,1,0.01,0.0,179.98,0.0011188079370185,-0.0009509437950327,0.026056446135044,-0.0288092605769634,0.0004624562570825,-0.0004510697908699,0.0323738232254982,0.01,0.01,0.01,0.09,1768451533.7004642,22.000363
XKF1,24785082,0,0.01,0.0,179.99,0.0012793610803782,-0.0013491931604221,0.025723922997713,-0.0350783914327621,0.0006392163340933,-0.000668577151373,0.0310729537159204,0.01,0.01,0.01,0.09,1768451533.7404482,22.040347
XKF1,24785082,1,0.01,0.0,179.98,0.0012061462039127,-0.0009775423677638,0.0256350226700305,-0.0351131856441497,0.0004707218904513,-0.0004513509629759,0.0310397446155548,0.01,0.01,0.01,0.09,1768451533.7404482,22.040347
XKF1,24825066,0,0.01,0.0,179.99,0.0013161445967853,-0.0013461993075907,0.0251408796757459,-0.0399626083672046,0.0006455028778873,-0.0006761508411727,0.0290626473724842,0.01,0.01,0.01,0.09,1768451533.7804322,22.080331
XKF1,24825066,1,0.01,0.0,179.99,0.0012587060919031,-0.0009228814160451,0.0250655189156532,-0.0400052480399608,0.0004874638398177,-0.0004565513227134,0.0290268547832965,0.01,0.01,0.01,0.09,1768451533.7804322,22.080331
XKF1,24865050,1,0.01,0.0,179.99,0.0012803571298718,-0.0009607156389392,0.0245146974921226,-0.0474863536655902,0.0004826612421311,-0.000438034592662,0.0270057003945112,0.01,0.01,0.01,0.09,1768451533.8204162,22.120315
XKF1,24865050,0,0.01,0.0,179.99,0.0012922821333631,-0.0012886764016002,0.0245195273309946,-0.0474813245236873,0.0006269543664529,-0.0006538376328535,0.027040347456932,0.01,0.01,0.01,0.09,1768451533.8204162,22.120315
XKF1,24905034,1,0.01,0.0,179.99,0.0012889404315501,-0.0009643745142966,0.024018321186304,-0.0504725240170955,0.000485779630253,-0.0004282134177628,0.0255438201129436,0.01,0.01,0.01,0.09,1768451533.8604002,22.160299
XKF1,24905034,0,0.01,0.0,179.99,0.00126403872855,-0.0012725631240755,0.0240412335842847,-0.0504435822367668,0.0006154080037958,-0.000639162492007,0.0255767293274402,0.01,0.01,0.01,0.09,1768451533.8604002,22.160299
XKF1,24945018,0,0.01,0.0,179.99,0.0012680402724072,-0.0013114602770656,0.0236981399357318,-0.0430607087910175,0.0006115479045547,-0.0006332714692689,0.0245896577835083,0.01,0.01,0.01,0.09,1768451533.9003842,22.200283
XKF1,24945018,1,0.01,0.0,179.99,0.0013453448191285,-0.0010092364391312,0.0235972553491592,-0.0431524515151977,0.0004971405141986,-0.0004270820936653,0.0245570857077837,0.01,0.01,0.01,0.09,1768451533.9003842,22.200283
XKF1,24985002,0,0.01,0.0,179.99,0.0012885691830888,-0.0013102164957672,0.0234431494027376,-0.0337163619697093,0.0006147649837657,-0.0006358357495628,0.0238194223493337,0.01,0.01,0.01,0.09,1768451533.9403682,22.240267
XKF1,24985002,1,0.01,0.0,179.99,0.0012823353754356,-0.0010175606003031,0.0233338959515094,-0.0338106341660022,0.0005144225433468,-0.0004324385372456,0.0237852483987808,0.01,0.01,0.01,0.09,1768451533.9403682,22.240267
XKF1,25024986,0,0.01,0.0,179.99,0.0012891186634078,-0.0013277798425406,0.0233305990695953,-0.0219496749341487,0.0006244108080863,-0.000645438034553,0.0238026492297649,0.01,0.01,0.01,0.09,1768451533.9803522,22.280251
XKF1,25024986,1,0.01,0.0,179.99,0.0012561433250084,-0.0010107083944603,0.0232985969632864,-0.0219706334173679,0.0005348312552087,-0.0004442757635843,0.0237679667770862,0.01,0.01,0.01,0.09,1768451533.9803522,22.280251
XKF1,25064970,0,0.01,0.0,179.99,0.0012734571937471,-0.0013274335069581,0.0230933148413896,-0.0104711651802062,0.0006075932760722,-0.0006273949984461,0.0235118102282285,0.01,0.01,0.01,0.09,1768451534.0203362,22.320235
XKF1,25064970,1,0.01,0.0,179.99,0.0011800158536061,-0.0010491021675989,0.023050857707858,-0.0105019705370068,0.0005248781526461,-0.0004329807125031,0.0234778821468353,0.01,0.01,0.01,0.09,1768451534.0203362,22.320235
XKF1,25104954,0,0.01,0.0,179.99,0.001263782614842,-0.0013044774532318,0.0228629373013973,-0.0046243662945926,0.0005986069445498,-0.0006179094198159,0.023051356896758,0.01,0.01,0.01,0.09,1768451534.06032,22.360219
XKF1,25104954,1,0.01,0.0,179.99,0.0011437365319579,-0.0010509906569495,0.0228521898388862,-0.0046212179586291,0.0005197867867536,-0.0004291821678634,0.0230174753814935,0.01,0.01,0.01,0.09,1768451534.06032,22.360219
XKF1,25144938,1,0.01,0.0,179.99,0.0011408813297748,-0.0010288832709193,0.02258768863976,-0.0065446980297565,0.0005207177018746,-0.0004315236292313,0.0224306751042604,0.01,0.01,0.01,0.09,1768451534.100304,22.400203
XKF1,25144938,0,0.01,0.0,179.99,0.0012501907767727,-0.001279228599742,0.0225706435739994,-0.0065781441517174,0.000597215257585,-0.0006158942123875,0.0224635191261768,0.01,0.01,0.01,0.09,1768451534.100304,22.400203
XKF1,25184922,1,0.01,0.0,179.99,0.0010902038775384,-0.0010894783772528,0.0223760325461626,-0.0074122287333011,0.0005269572720862,-0.0004410273395478,0.0220139045268297,0.01,0.01,0.01,0.09,1768451534.140288,22.440187
XKF1,25184922,0,0.01,0.0,179.99,0.0012935970444232,-0.0013140098890289,0.0223433002829551,-0.0074522546492516,0.000602682295721,-0.0006214909953996,0.0220444612205028,0.01,0.01,0.01,0.09,1768451534.140288,22.440187
XKF1,25224906,0,0.01,0.0,179.99,0.0013224995927885,-0.0013626730069518,0.0221370439976453,-0.0076300781220197,0.000615656375885,-0.0006349412724375,0.0215233135968446,0.01,0.01,0.01,0.09,1768451534.180272,22.480171
XKF1,25224906,1,0.01,0.0,179.99,0.0010700271232053,-0.0011419616639614,0.0221154224127531,-0.0076426067389547,0.0005366191035136,-0.0004583944391924,0.0214940067380666,0.01,0.01,0.01,0.09,1768451534.180272,22.480171
XKF1,25264890,1,0.01,0.0,179.99,0.001023325137794,-0.0011242199689149,0.021783422678709,-0.0096683604642748,0.0005192270036786,-0.0004504507523961,0.0207918584346771,0.01,0.01,0.01,0.09,1768451534.220256,22.520155
XKF1,25264890,0,0.01,0.0,179.99,0.0012980251340195,-0.0013865447835996,0.0218288972973823,-0.0096478844061493,0.0006013409583829,-0.0006203450029715,0.0208213441073894,0.01,0.01,0.01,0.09,1768451534.220256,22.520155
XKF1,25304874,0,0.01,0.0,179.99,0.0012617104221135,-0.0013788456562906,0.0216345060616731,-0.0116006080061197,0.0005941379931755,-0.0006151641136966,0.0204414594918489,0.01,0.01,0.01,0.09,1768451534.26024,22.560139
XKF1,25304874,1,0.01,0.0,179.99,0.0010343112517148,-0.0011378965573385,0.0215707439929246,-0.0116398055106401,0.0005090571939945,-0.0004503530799411,0.0204110480844974,0.01,0.01,0.01,0.09,1768451534.26024,22.560139
XKF1,25344858,0,0.01,0.0,179.99,0.0012771567562595,-0.0013901659986004,0.021517027169466,-0.0079132672399282,0.0005937695968896,-0.0006184066296555,0.0203365664929151,0.01,0.01,0.01,0.09,1768451534.300224,22.600123
XKF1,25344858,1,0.01,0.0,179.99,0.0010818478185683,-0.0011475028004497,0.0213977135717868,-0.0080040963366627,0.0005063198623247,-0.0004569429147522,0.0203044507652521,0.01,0.01,0.01,0.09,1768451534.300224,22.600123
XKF1,25384842,0,0.01,0.0,179.99,0.0012773874914273,-0.0014106890885159,0.0213982835412025,-0.0034598261117935,0.0006007503252476,-0.0006292440812103,0.0203390214592218,0.01,0.01,0.01,0.09,1768451534.340208,22.640107
XKF1,25384842,1,0.01,0.0,179.99,0.0010880803456529,-0.0011977301910519,0.0212913155555725,-0.0035332941915839,0.0005105903837829,-0.0004710495122708,0.0203027371317148,0.01,0.01,0.01,0.09,1768451534.340208,22.640107
XKF1,25424826,0,0.01,0.0,179.99,0.0012726731365546,-0.0014313904102891,0.0213346220552921,0.0008870032033883,0.0006135916919447,-0.0006475260015577,0.0205030106008052,0.01,0.01,0.01,0.09,1768451534.380192,22.680091
XKF1,25424826,1,0.01,0.0,179.99,0.0011657561408355,-0.0012424222659319,0.0212343055754899,0.0008066665031947,0.0005226177745498,-0.0004921084619127,0.0204639919102191,0.01,0.01,0.01,0.09,1768451534.380192,22.680091
XKF1,25464810,0,0.01,0.0,179.99,0.0012336875079199,-0.0014639833243563,0.0212122369557619,0.0049591432325541,0.0006131727132014,-0.0006529457168653,0.0205648001283407,0.01,0.01,0.01,0.09,1768451534.420176,22.720075
XKF1,25464810,1,0.01,0.0,179.99,0.0010889883851632,-0.0013573250034824,0.0211253706365823,0.0048864553682506,0.0005242698825895,-0.0005039681564085,0.0205243173986673,0.01,0.01,0.01,0.09,1768451534.420176,22.720075
XKF1,25504794,1,0.01,0.0,179.99,0.0010900953784585,-0.0013521527871489,0.0208792109042406,0.0042549977079033,0.0005156567785888,-0.0005067741149105,0.0203867871314287,0.01,0.01,0.01,0.09,1768451534.46016,22.760059
XKF1,25504794,0,0.01,0.0,179.99,0.0012259430950507,-0.0014549274928867,0.0210465118288993,0.0043915449641644,0.0006014350219629,-0.0006464928737841,0.0204310193657875,0.01,0.01,0.01,0.09,1768451534.46016,22.760059
XKF1,25544778,0,0.01,0.0,179.99,0.0012347872834652,-0.0014503923011943,0.0208852123469114,0.0017012652242556,0.0005975344101898,-0.0006484418408945,0.0202999748289585,0.01,0.01,0.01,0.09,1768451534.5001442,22.800043
XKF1,25544778,1,0.01,0.0,179.99,0.0011596366530284,-0.0012715649791061,0.020731583237648,0.0015877266414463,0.0005148062482476,-0.0005153659149073,0.0202514734119176,0.01,0.01,0.01,0.09,1768451534.5001442,22.800043
XKF1,25584762,1,0.01,0.0,179.99,0.0010769753716886,-0.0012707808054983,0.0206858068704605,0.0006795934750698,0.0005209426162764,-0.0005287254462018,0.020228112116456,0.01,0.01,0.01,0.09,1768451534.5401282,22.840027
XKF1,25584762,0,0.01,0.0,179.99,0.0012278540525585,-0.0014647536445409,0.0207796357572078,0.0007361412863247,0.0006009814096614,-0.0006583729409612,0.02028064802289,0.01,0.01,0.01,0.09,1768451534.5401282,22.840027
XKF1,25624746,0,0.01,0.0,179.99,0.0012596887536346,-0.0014753496507182,0.0206757336854934,0.001233713934198,0.0006107354420237,-0.0006756256334483,0.0203355234116315,0.01,0.01,0.01,0.09,1768451534.5801122,22.880011
XKF1,25624746,1,0.01,0.0,179.99,0.0010579000227153,-0.0013104405952617,0.0205962136387825,0.0011804068926721,0.0005306267412379,-0.0005483218119479,0.0202807672321796,0.01,0.01,0.01,0.09,1768451534.5801122,22.880011
XKF1,25664730,0,0.01,0.0,179.99,0.0012871382059529,-0.0014498415403068,0.0205114893615245,0.0025104386731982,0.0006099378806538,-0.00067852193024,0.0203068312257528,0.01,0.01,0.01,0.09,1768451534.6200962,22.919995
XKF1,25664730,1,0.01,0.0,179.99,0.001117440755479,-0.0013438297901302,0.0204067174345254,0.0024315840564668,0.0005299026379361,-0.0005556224496103,0.0202511474490165,0.01,0.01,0.01,0.09,1768451534.6200962,22.919995
XKF1,25704714,0,0.01,0.0,179.99,0.0009078135481104,-0.0014420113293454,0.0203864555805921,0.0007349126972258,0.0005969816120341,-0.0006690327427349,0.0201962608844041,0.01,0.01,0.01,0.09,1768451534.6600802,22.959979
XKF1,25704714,1,0.01,0.0,179.99,0.0006819269619882,-0.0013553042663261,0.0201960261911153,0.0006012461381033,0.0005165599868632,-0.0005526571185328,0.0201388839632272,0.01,0.01,0.01,0.09,1768451534.6600802,22.959979
XKF1,25744698,0,0.01,0.0,179.99,-0.0037985362578183,-0.001428828225471,0.0202499330043792,-0.0002777728077489,0.0005032340995967,-0.0006675773765891,0.0201765596866607,0.01,0.01,0.01,0.09,1768451534.7000642,22.999963
XKF1,25744698,1,0.01,0.0,179.99,-0.0040116538293659,-0.0012760013341903,0.0200001932680606,-0.0004342663160059,0.0004207469755783,-0.0005565661704167,0.0201128739863634,0.01,0.01,0.01,0.09,1768451534.7000642,22.999963
XKF1,25784682,0,0.02,0.0,179.99,-0.0172438863664865,-0.0013835923746228,0.0201736595481634,0.0003109085664618,6.282248796196654e-05,-0.0006741601973772,0.0202528666704893,0.01,0.01,0.01,0.09,1768451534.7400482,23.039947
XKF1,25784682,1,0.01,0.0,179.99,-0.0174751188606023,-0.0010759365977719,0.0198967400938272,0.0001272600202355,-2.094235787808429e-05,-0.0005615582922473,0.0201813876628875,0.01,0.01,0.01,0.09,1768451534.7400482,23.039947
XKF1,25824666,1,0.01,0.0,179.99,-0.0428643301129341,-0.0010209275642409,0.0198122672736644,0.0020446928683668,-0.0012296278728172,-0.0005676336004398,0.0204104594886302,0.01,0.01,0.01,0.09,1768451534.7800322,23.079931
XKF1,25824666,0,0.02,0.0,179.99,-0.0426267124712467,-0.0013615152565762,0.0200956501066684,0.0022439181338995,-0.0011413226602599,-0.0006843516021035,0.0204906836152076,0.01,0.01,0.01,0.09,1768451534.7800322,23.079931
XKF1,25864650,0,0.02,0.0,179.99,-0.0827631801366806,-0.0015215172898024,0.0199890565127134,0.0050184470601379,-0.0038400546181946,-0.0006834146915934,0.020617177709937,0.01,0.01,0.01,0.09,1768451534.820016,23.119915
XKF1,25864650,1,0.01,0.0,179.99,-0.0827645361423492,-0.0010141285602003,0.0196757391095161,0.0047800000756978,-0.0039265877567231,-0.0005569981294684,0.0205289218574762,0.01,0.01,0.01,0.09,1768451534.820016,23.119915
XKF1,25904634,1,0.01,0.0,179.99,-0.1396695077419281,-0.0010892014252021,0.0195707436650991,0.0036119818687438,-0.0087287705391645,-0.0005382837262004,0.0206253919750452,0.01,0.01,0.01,0.09,1768451534.86,23.159899
XKF1,25904634,0,0.02,0.0,179.99,-0.1394939571619033,-0.0015134188579395,0.01987443305552,0.0038157466333359,-0.0086445733904838,-0.0006776514346711,0.0207213200628757,0.01,0.01,0.01,0.09,1768451534.86,23.159899
XKF1,25944618,0,0.02,0.0,179.99,-0.213662639260292,-0.0015630351845175,0.019796036183834,0.0046671433374285,-0.0160297490656375,-0.0006794063956476,0.020966300740838,0.01,0.01,0.01,0.09,1768451534.899984,23.199883
XKF1,25944618,1,0.01,0.0,179.99,-0.2139717787504196,-0.0005766591639257,0.0194905381649732,0.0044752554967999,-0.0161140952259302,-0.0005176602280698,0.02086260356009,0.01,0.01,0.01,0.09,1768451534.899984,23.199883
XKF1,25984602,0,0.02,0.0,179.99,-0.305871307849884,-0.0020740227773785,0.0200534090399742,0.0066082538105547,-0.0267062578350305,-0.0007003570208325,0.0212768130004405,0.01,0.01,0.01,0.09,1768451534.939968,23.239867
XKF1,25984602,1,0.01,0.0,179.99,-0.3061580657958984,-0.0008613282698206,0.0196586325764656,0.0063311336562037,-0.0267926976084709,-0.0005002778489142,0.021162673830986,0.01,0.01,0.01,0.09,1768451534.939968,23.239867
XKF1,26024586,0,0.02,0.0,179.99,-0.4163907170295715,-0.0021264529787003,0.0208282098174095,0.0103851947933435,-0.0414037257432937,-0.0007425490184687,0.0219216607511043,0.01,0.01,0.01,0.09,1768451534.979952,23.279851
XKF1,26024586,1,0.01,0.0,179.99,-0.4163052439689636,-0.0005968702607788,0.0204970631748437,0.0101647228002548,-0.0414845906198024,-0.0004910758580081,0.0217959508299827,0.01,0.01,0.01,0.09,1768451534.979952,23.279851
XKF1,26064570,0,0.02,0.0,179.99,-0.5470188856124878,-0.0009727114229463,0.0218013133853673,0.0155563214793801,-0.0616187043488025,-0.000754082459025,0.0224350504577159,0.01,0.01,0.01,0.09,1768451535.019936,23.319835
XKF1,26064570,1,0.01,0.0,179.99,-0.5475853681564331,0.0006866093026474,0.0214558225125074,0.0153042627498507,-0.0617027953267097,-0.0004460696945898,0.0223007034510374,0.01,0.01,0.01,0.09,1768451535.019936,23.319835
XKF1,26104554,0,0.02,0.0,179.99,-0.6977260112762451,-0.001061440561898,0.0231429487466812,0.0158603992313146,-0.0880802869796752,-0.0007318630232475,0.022756615653634,0.01,0.01,0.01,0.09,1768451535.05992,23.359819
XKF1,26104554,1,0.01,0.0,179.99,-0.6981579065322876,1.8137521692551672e-05,0.022767623886466,0.0156191550195217,-0.0881667584180831,-0.0003753339697141,0.0226163733750581,0.01,0.01,0.01,0.09,1768451535.05992,23.359819
XKF1,26144538,1,0.01,0.0,179.98,-0.8691054582595825,-0.0005131856305524,0.0243086293339729,0.0138939823955297,-0.1209283545613288,-0.0003513982228469,0.0229603070765733,0.01,0.01,0.01,0.09,1768451535.099904,23.399803
XKF1,26144538,0,0.02,0.0,179.99,-0.8687822222709656,-0.0012393777724355,0.0246931966394186,0.0141061767935752,-0.1208411827683448,-0.0007193922065198,0.0231086704879999,0.01,0.01,0.01,0.09,1768451535.099904,23.399803
XKF1,26184522,0,0.02,0.0,179.99,-1.0573134422302246,-0.0013175223721191,0.0266041364520788,0.0142191033810377,-0.1606611907482147,-0.0007262279978021,0.0236038975417614,0.01,0.01,0.01,0.09,1768451535.139888,23.439787
XKF1,26184522,1,0.01,0.0,179.98,-1.0533455610275269,-0.0006647440022788,0.0262124426662921,0.0139226242899894,-0.1598674952983856,-0.0003415951505303,0.023424457758665,0.01,0.01,0.01,0.09,1768451535.139888,23.439787
XKF1,26224506,1,0.01,0.0,179.98,-1.2616260051727295,-0.0013761149020865,0.0285047180950641,0.0169792678207159,-0.2073570489883422,-0.0003436264232732,0.0242759361863136,0.01,0.01,0.01,0.09,1768451535.179872,23.479771
XKF1,26224506,0,0.02,0.0,179.99,-1.2649493217468262,-0.0020512391347438,0.0289223361760377,0.0173281785100698,-0.2083030343055725,-0.0007484652451239,0.0244658626616001,0.01,0.01,0.01,0.09,1768451535.179872,23.479771
XKF1,26264490,0,0.02,0.0,179.99,-1.4929964542388916,-0.0018661459907889,0.0314506739377975,0.02265515178442,-0.2657396793365478,-0.0007685453747399,0.0252811498939991,0.01,0.01,0.01,0.09,1768451535.219856,23.519755
XKF1,26264490,1,0.01,0.0,179.98,-1.4907636642456057,-0.0008583251037634,0.0310212038457393,0.0223178844898939,-0.2646681070327759,-0.0003388881450518,0.0250826235860586,0.01,0.01,0.01,0.09,1768451535.219856,23.519755
XKF1,26304474,0,0.02,0.0,179.99,-1.7434334754943848,-0.0020955365616828,0.0341366454958915,0.0239522978663444,-0.3337115049362182,-0.0007807238725945,0.0260452292859554,0.01,0.01,0.01,0.09,1768451535.2598405,23.559739
XKF1,26304474,1,0.01,0.0,179.98,-1.7400233745574951,-0.0010893048020079,0.0336721278727054,0.0236680544912815,-0.3325232565402984,-0.0003403234877623,0.0258400309830904,0.01,0.01,0.01,0.09,1768451535.2598405,23.559739
XKF1,26344458,0,0.02,0.0,179.99,-2.0107643604278564,-0.0037648733705282,0.0370914414525032,0.025020757690072,-0.4117181897163391,-0.0008464010898023,0.0269518252462148,0.01,0.01,0.01,0.09,1768451535.2998242,23.599723
XKF1,26344458,1,0.01,0.0,179.98,-2.006286859512329,-0.0021086942870169,0.0366653688251972,0.0248345099389553,-0.4103593826293945,-0.0003766940208151,0.0267387498170137,0.01,0.01,0.01,0.09,1768451535.2998242,23.599723
XKF1,26384442,0,0.02,0.0,179.99,-2.2967474460601807,-0.0036080146674066,0.0403499118983745,0.0276798866689205,-0.5005388855934143,-0.0009426514152437,0.0280479490756988,0.01,0.01,0.01,0.09,1768451535.3398082,23.639707
XKF1,26384442,1,0.02,0.0,179.98,-2.2911622524261475,-0.0021435902453958,0.0398578308522701,0.0274407695978879,-0.4989510476589203,-0.0004409679677337,0.0278252866119146,0.01,0.01,0.01,0.09,1768451535.3398082,23.639707
XKF1,26424426,0,0.02,0.0,179.99,-2.5994372367858887,-0.0015783254057168,0.0437344312667846,0.0309966839849948,-0.6008696556091309,-0.0009941351599991,0.0292389392852783,0.01,0.01,0.01,0.09,1768451535.3797922,23.679691
XKF1,26424426,1,0.02,0.0,179.98,-2.59403657913208,-0.0013096843613311,0.0432260893285274,0.0307414308190345,-0.5990641713142395,-0.0004948198911733,0.0290037840604782,0.01,0.01,0.01,0.09,1768451535.3797922,23.679691
