mavpackettype,TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,_t,t
RCOU,21864584,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451530.81995,20.119449
RCOU,21904568,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451530.859934,20.159433
RCOU,21944552,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451530.899918,20.199417
RCOU,21984536,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451530.939902,20.239401
RCOU,22024520,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451530.979886,20.279385
RCOU,22064504,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.01987,20.319369
RCOU,22104488,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.059854,20.359353
RCOU,22144472,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.099838,20.399337
RCOU,22184456,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.1398222,20.439321
RCOU,22224440,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.1798062,20.479305
RCOU,22264424,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.2197902,20.519289
RCOU,22304408,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.2597742,20.559273
RCOU,22344392,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.2997582,20.599257
RCOU,22384376,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.3397422,20.639241
RCOU,22424360,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.3797262,20.679225
RCOU,22464344,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.4197102,20.719209
RCOU,22504328,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.4596941,20.759193
RCOU,22544312,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.4996781,20.799177
RCOU,22585129,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.5404952,20.839994
RCOU,22625113,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.5804791,20.879978
RCOU,22665097,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.6204631,20.919962
RCOU,22705081,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.6604471,20.959946
RCOU,22745065,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.700431,20.99993
RCOU,22785049,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.740415,21.039914
RCOU,22825033,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.780399,21.079898
RCOU,22865017,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.820383,21.119882
RCOU,22905001,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.860367,21.159866
RCOU,22944985,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.900351,21.19985
RCOU,22984969,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.940335,21.239834
RCOU,23024953,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451531.980319,21.279818
RCOU,23064937,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.0203032,21.319802
RCOU,23104921,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.0602872,21.359786
RCOU,23144905,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.1002712,21.39977
RCOU,23184889,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.1402552,21.439754
RCOU,23224873,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.1802392,21.479738
RCOU,23264857,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.2202232,21.519722
RCOU,23304841,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.2602072,21.559706
RCOU,23344825,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.3001912,21.59969
RCOU,23384809,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.3401752,21.639674
RCOU,23424793,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.3801591,21.679658
RCOU,23464777,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.4201431,21.719642
RCOU,23504761,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.460127,21.759626
RCOU,23544745,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.500111,21.79961
RCOU,23584729,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.540095,21.839594
RCOU,23624713,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.580079,21.879578
RCOU,23664697,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.620063,21.919562
RCOU,23704681,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.660047,21.959546
RCOU,23744665,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.700031,21.99953
RCOU,23784649,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.740015,22.039514
RCOU,23824633,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.779999,22.079498
RCOU,23864617,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.8199832,22.119482
RCOU,23904601,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.8599672,22.159466
RCOU,23944585,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.8999512,22.19945
RCOU,23984569,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.9399352,22.239434
RCOU,24024553,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451532.9799192,22.279418
RCOU,24064537,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.0199032,22.319402
RCOU,24104521,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.0598872,22.359386
RCOU,24144505,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.0998712,22.39937
RCOU,24184489,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.1398551,22.439354
RCOU,24224473,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.1798391,22.479338
RCOU,24264457,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.2198231,22.519322
RCOU,24304441,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.259807,22.559306
RCOU,24344425,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.299791,22.59929
RCOU,24384409,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.339775,22.639274
RCOU,24424393,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.379759,22.679258
RCOU,24464377,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.419743,22.719242
RCOU,24504361,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.459727,22.759226
RCOU,24544345,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.499711,22.79921
RCOU,24584329,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.539695,22.839194
RCOU,24624313,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.5796793,22.879178
RCOU,24665130,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.620496,22.919995
RCOU,24705114,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.66048,22.959979
RCOU,24745098,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.7004642,22.999963
RCOU,24785082,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.7404482,23.039947
RCOU,24825066,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.7804322,23.079931
RCOU,24865050,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.8204162,23.119915
RCOU,24905034,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.8604002,23.159899
RCOU,24945018,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.9003842,23.199883
RCOU,24985002,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.9403682,23.239867
RCOU,25024986,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451533.9803522,23.279851
RCOU,25064970,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.0203362,23.319835
RCOU,25104954,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.0603201,23.359819
RCOU,25144938,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.1003041,23.399803
RCOU,25184922,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.140288,23.439787
RCOU,25224906,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.180272,23.479771
RCOU,25264890,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.220256,23.519755
RCOU,25304874,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.26024,23.559739
RCOU,25344858,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.300224,23.599723
RCOU,25384842,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.340208,23.639707
RCOU,25424826,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.380192,23.679691
RCOU,25464810,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.420176,23.719675
RCOU,25504794,1500,1900,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.46016,23.759659
RCOU,25544778,1500,1900,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.5001442,23.799643
RCOU,25584762,1500,1900,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.5401282,23.839627
RCOU,25624746,1500,1900,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.5801122,23.879611
RCOU,25664730,1500,1900,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451534.6200962,23.919595
RCOU,25704714,1500,1900,1040,1500,0,0,0,0,0,0,0,0,0,0,1768451534.6600802,23.959579
RCOU,25744698,1500,1900,1080,1500,0,0,0,0,0,0,0,0,0,0,1768451534.7000642,23.999563
RCOU,25784682,1499,1900,1120,1500,0,0,0,0,0,0,0,0,0,0,1768451534.7400482,24.039547
RCOU,25824666,1499,1900,1160,1500,0,0,0,0,0,0,0,0,0,0,1768451534.7800322,24.079531
RCOU,25864650,1499,1900,1200,1500,0,0,0,0,0,0,0,0,0,0,1768451534.8200161,24.119515
RCOU,25904634,1499,1900,1240,1500,0,0,0,0,0,0,0,0,0,0,1768451534.8600001,24.159499
RCOU,25944618,1499,1900,1280,1500,0,0,0,0,0,0,0,0,0,0,1768451534.8999841,24.199483
RCOU,25984602,1499,1900,1320,1500,0,0,0,0,0,0,0,0,0,0,1768451534.939968,24.239467
RCOU,26024586,1499,1900,1360,1500,0,0,0,0,0,0,0,0,0,0,1768451534.979952,24.279451
RCOU,26064570,1499,1900,1400,1500,0,0,0,0,0,0,0,0,0,0,1768451535.019936,24.319435
RCOU,26104554,1499,1900,1440,1500,0,0,0,0,0,0,0,0,0,0,1768451535.05992,24.359419
RCOU,26144538,1499,1900,1480,1500,0,0,0,0,0,0,0,0,0,0,1768451535.099904,24.399403
RCOU,26184522,1499,1900,1520,1500,0,0,0,0,0,0,0,0,0,0,1768451535.139888,24.439387
RCOU,26224506,1499,1900,1560,1500,0,0,0,0,0,0,0,0,0,0,1768451535.179872,24.479371
RCOU,26264490,1499,1900,1600,1500,0,0,0,0,0,0,0,0,0,0,1768451535.219856,24.519355
RCOU,26304474,1499,1900,1640,1500,0,0,0,0,0,0,0,0,0,0,1768451535.2598403,24.559339
RCOU,26344458,1499,1900,1680,1500,0,0,0,0,0,0,0,0,0,0,1768451535.2998242,24.599323
RCOU,26384442,1499,1900,1720,1500,0,0,0,0,0,0,0,0,0,0,1768451535.3398082,24.639307
RCOU,26424426,1499,1900,1760,1500,0,0,0,0,0,0,0,0,0,0,1768451535.3797922,24.679291
RCOU,26464410,1499,1900,1800,1500,0,0,0,0,0,0,0,0,0,0,1768451535.4197762,24.719275
RCOU,26504394,1499,1900,1840,1500,0,0,0,0,0,0,0,0,0,0,1768451535.4597602,24.759259
RCOU,26544378,1499,1900,1880,1500,0,0,0,0,0,0,0,0,0,0,1768451535.4997442,24.799243
RCOU,26584362,1499,1900,1920,1500,0,0,0,0,0,0,0,0,0,0,1768451535.5397282,24.839227
RCOU,26624346,1499,1900,1960,1500,0,0,0,0,0,0,0,0,0,0,1768451535.5797122,24.879211
RCOU,26664330,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451535.6196961,24.919195
RCOU,26704314,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451535.6596801,24.959179
RCOU,26745131,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451535.7004972,24.999996
RCOU,26785115,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451535.7404811,25.03998
RCOU,26825099,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451535.7804651,25.079964
RCOU,26865083,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451535.820449,25.119948
RCOU,26905067,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451535.860433,25.159932
RCOU,26945051,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451535.900417,25.199916
RCOU,26985035,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451535.940401,25.2399
RCOU,27025019,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451535.980385,25.279884
RCOU,27065003,1498,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.020369,25.319868
RCOU,27104987,1498,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.060353,25.359852
RCOU,27144971,1498,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.100337,25.399836
RCOU,27184955,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.140321,25.43982
RCOU,27224939,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.1803052,25.479804
RCOU,27264923,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.2202892,25.519788
RCOU,27304907,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.2602732,25.559772
RCOU,27344891,1498,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.3002572,25.599756
RCOU,27384875,1498,1900,2000,1499,0,0,0,0,0,0,0,0,0,0,1768451536.3402412,25.63974
RCOU,27424859,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.3802252,25.679724
RCOU,27464843,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.4202092,25.719708
RCOU,27504827,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.4601932,25.759692
RCOU,27544811,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.5001771,25.799676
RCOU,27584795,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.5401611,25.83966
RCOU,27624779,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.5801451,25.879644
RCOU,27664763,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.620129,25.919628
RCOU,27704747,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.660113,25.959612
RCOU,27744731,1500,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.700097,25.999596
RCOU,27784715,1500,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.740081,26.03958
RCOU,27824699,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.780065,26.079564
RCOU,27864683,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.820049,26.119548
RCOU,27904667,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.860033,26.159532
RCOU,27944651,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.900017,26.199516
RCOU,27984635,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.9400012,26.2395
RCOU,28024619,1500,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451536.9799852,26.279484
RCOU,28064603,1500,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451537.0199692,26.319468
RCOU,28104587,1500,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451537.0599532,26.359452
RCOU,28144571,1500,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451537.0999372,26.399436
RCOU,28184555,1500,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451537.1399212,26.43942
RCOU,28224539,1500,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451537.1799052,26.479404
RCOU,28264523,1499,1900,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451537.2198892,26.519388
RCOU,28304507,1498,1871,2000,1499,0,0,0,0,0,0,0,0,0,0,1768451537.2598732,26.559372
RCOU,28344491,1497,1785,2000,1499,0,0,0,0,0,0,0,0,0,0,1768451537.2998571,26.599356
RCOU,28384475,1494,1714,2000,1497,0,0,0,0,0,0,0,0,0,0,1768451537.3398411,26.63934
RCOU,28424459,1496,1668,2000,1498,0,0,0,0,0,0,0,0,0,0,1768451537.379825,26.679324
RCOU,28464443,1504,1589,2000,1501,0,0,0,0,0,0,0,0,0,0,1768451537.419809,26.719308
RCOU,28504427,1499,1519,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451537.459793,26.759292
RCOU,28544411,1498,1469,2000,1499,0,0,0,0,0,0,0,0,0,0,1768451537.499777,26.799276
RCOU,28584395,1499,1411,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451537.539761,26.83926
RCOU,28624379,1500,1381,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451537.579745,26.879244
RCOU,28664363,1503,1343,2000,1501,0,0,0,0,0,0,0,0,0,0,1768451537.619729,26.919228
RCOU,28704347,1502,1327,2000,1501,0,0,0,0,0,0,0,0,0,0,1768451537.659713,26.959212
RCOU,28744331,1503,1321,2000,1501,0,0,0,0,0,0,0,0,0,0,1768451537.699697,26.999196
RCOU,28784315,1502,1322,2000,1501,0,0,0,0,0,0,0,0,0,0,1768451537.7396812,27.03918
RCOU,28825132,1502,1330,2000,1501,0,0,0,0,0,0,0,0,0,0,1768451537.780498,27.079997
RCOU,28865116,1502,1353,2000,1501,0,0,0,0,0,0,0,0,0,0,1768451537.820482,27.119981
RCOU,28905100,1499,1381,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451537.8604662,27.159965
RCOU,28945084,1502,1404,2000,1501,0,0,0,0,0,0,0,0,0,0,1768451537.9004502,27.199949
RCOU,28985068,1502,1434,2000,1501,0,0,0,0,0,0,0,0,0,0,1768451537.9404342,27.239933
RCOU,29025052,1501,1458,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451537.9804182,27.279917
RCOU,29065036,1500,1487,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451538.0204022,27.319901
RCOU,29105020,1500,1512,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451538.0603862,27.359885
RCOU,29145004,1499,1530,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451538.1003702,27.399869
RCOU,29184988,1500,1547,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451538.1403542,27.439853
RCOU,29224972,1500,1557,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451538.1803381,27.479837
RCOU,29264956,1500,1565,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451538.2203221,27.519821
RCOU,29304940,1500,1566,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451538.2603061,27.559805
RCOU,29344924,1500,1565,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451538.30029,27.599789
RCOU,29384908,1499,1558,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451538.340274,27.639773
RCOU,29424892,1490,1551,2000,1495,0,0,0,0,0,0,0,0,0,0,1768451538.380258,27.679757
RCOU,29464876,1482,1541,2000,1491,0,0,0,0,0,0,0,0,0,0,1768451538.420242,27.719741
RCOU,29504860,1485,1526,2000,1493,0,0,0,0,0,0,0,0,0,0,1768451538.460226,27.759725
RCOU,29544844,1463,1515,2000,1482,0,0,0,0,0,0,0,0,0,0,1768451538.50021,27.799709
RCOU,29584828,1462,1502,2000,1481,0,0,0,0,0,0,0,0,0,0,1768451538.540194,27.839693
RCOU,29624812,1469,1491,2000,1485,0,0,0,0,0,0,0,0,0,0,1768451538.580178,27.879677
RCOU,29664796,1477,1479,2000,1489,0,0,0,0,0,0,0,0,0,0,1768451538.6201622,27.919661
RCOU,29704780,1481,1470,2000,1491,0,0,0,0,0,0,0,0,0,0,1768451538.6601462,27.959645
RCOU,29744764,1488,1464,2000,1494,0,0,0,0,0,0,0,0,0,0,1768451538.7001302,27.999629
RCOU,29784748,1493,1459,2000,1497,0,0,0,0,0,0,0,0,0,0,1768451538.7401142,28.039613
RCOU,29824732,1494,1456,2000,1497,0,0,0,0,0,0,0,0,0,0,1768451538.7800982,28.079597
RCOU,29864716,1502,1454,2000,1501,0,0,0,0,0,0,0,0,0,0,1768451538.8200822,28.119581
RCOU,29904700,1507,1453,2000,1503,0,0,0,0,0,0,0,0,0,0,1768451538.8600662,28.159565
RCOU,29944684,1502,1454,2000,1501,0,0,0,0,0,0,0,0,0,0,1768451538.9000502,28.199549
RCOU,29984668,1500,1457,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451538.9400342,28.239533
RCOU,30024652,1495,1460,2000,1498,0,0,0,0,0,0,0,0,0,0,1768451538.9800181,28.279517
RCOU,30064636,1485,1463,2000,1493,0,0,0,0,0,0,0,0,0,0,1768451539.0200021,28.319501
RCOU,30104620,1490,1466,2000,1495,0,0,0,0,0,0,0,0,0,0,1768451539.059986,28.359485
RCOU,30144604,1472,1469,2000,1486,0,0,0,0,0,0,0,0,0,0,1768451539.09997,28.399469
RCOU,30184588,1473,1473,2000,1487,0,0,0,0,0,0,0,0,0,0,1768451539.139954,28.439453
RCOU,30224572,1464,1475,2000,1482,0,0,0,0,0,0,0,0,0,0,1768451539.179938,28.479437
RCOU,30264556,1462,1478,2000,1481,0,0,0,0,0,0,0,0,0,0,1768451539.219922,28.519421
RCOU,30304540,1464,1482,2000,1482,0,0,0,0,0,0,0,0,0,0,1768451539.259906,28.559405
RCOU,30344524,1459,1482,2000,1480,0,0,0,0,0,0,0,0,0,0,1768451539.29989,28.599389
RCOU,30384508,1463,1484,2000,1482,0,0,0,0,0,0,0,0,0,0,1768451539.339874,28.639373
RCOU,30424492,1459,1485,2000,1480,0,0,0,0,0,0,0,0,0,0,1768451539.379858,28.679357
RCOU,30464476,1457,1485,2000,1479,0,0,0,0,0,0,0,0,0,0,1768451539.4198422,28.719341
RCOU,30504460,1468,1487,2000,1484,0,0,0,0,0,0,0,0,0,0,1768451539.4598262,28.759325
RCOU,30544444,1464,1487,2000,1482,0,0,0,0,0,0,0,0,0,0,1768451539.4998102,28.799309
RCOU,30584428,1469,1486,2000,1485,0,0,0,0,0,0,0,0,0,0,1768451539.5397942,28.839293
RCOU,30624412,1466,1486,2000,1483,0,0,0,0,0,0,0,0,0,0,1768451539.5797782,28.879277
RCOU,30664396,1470,1485,2000,1485,0,0,0,0,0,0,0,0,0,0,1768451539.6197622,28.919261
RCOU,30704380,1475,1485,2000,1488,0,0,0,0,0,0,0,0,0,0,1768451539.6597462,28.959245
RCOU,30744364,1471,1483,2000,1486,0,0,0,0,0,0,0,0,0,0,1768451539.6997302,28.999229
RCOU,30784348,1480,1482,2000,1490,0,0,0,0,0,0,0,0,0,0,1768451539.7397141,29.039213
RCOU,30824332,1472,1482,2000,1486,0,0,0,0,0,0,0,0,0,0,1768451539.7796981,29.079197
RCOU,30864316,1470,1481,2000,1486,0,0,0,0,0,0,0,0,0,0,1768451539.8196821,29.119181
RCOU,30905133,1476,1479,2000,1488,0,0,0,0,0,0,0,0,0,0,1768451539.8604991,29.159998
RCOU,30945117,1472,1480,2000,1486,0,0,0,0,0,0,0,0,0,0,1768451539.9004831,29.199982
RCOU,30985101,1476,1481,2000,1488,0,0,0,0,0,0,0,0,0,0,1768451539.9404671,29.239966
RCOU,31025085,1468,1480,2000,1484,0,0,0,0,0,0,0,0,0,0,1768451539.980451,29.27995
RCOU,31065069,1469,1480,2000,1485,0,0,0,0,0,0,0,0,0,0,1768451540.020435,29.319934
RCOU,31105053,1474,1480,2000,1488,0,0,0,0,0,0,0,0,0,0,1768451540.060419,29.359918
RCOU,31145037,1470,1481,2000,1485,0,0,0,0,0,0,0,0,0,0,1768451540.100403,29.399902
RCOU,31185021,1474,1481,2000,1487,0,0,0,0,0,0,0,0,0,0,1768451540.140387,29.439886
RCOU,31225005,1467,1482,2000,1484,0,0,0,0,0,0,0,0,0,0,1768451540.180371,29.47987
RCOU,31264989,1464,1482,2000,1482,0,0,0,0,0,0,0,0,0,0,1768451540.220355,29.519854
RCOU,31304973,1473,1485,2000,1487,0,0,0,0,0,0,0,0,0,0,1768451540.260339,29.559838
RCOU,31344957,1467,1486,2000,1484,0,0,0,0,0,0,0,0,0,0,1768451540.3003232,29.599822
RCOU,31384941,1471,1487,2000,1486,0,0,0,0,0,0,0,0,0,0,1768451540.3403072,29.639806
RCOU,31424925,1470,1489,2000,1485,0,0,0,0,0,0,0,0,0,0,1768451540.3802912,29.67979
RCOU,31464909,1472,1489,2000,1486,0,0,0,0,0,0,0,0,0,0,1768451540.4202752,29.719774
RCOU,31504893,1477,1491,2000,1489,0,0,0,0,0,0,0,0,0,0,1768451540.4602592,29.759758
RCOU,31544877,1466,1491,2000,1483,0,0,0,0,0,0,0,0,0,0,1768451540.5002432,29.799742
RCOU,31584861,1470,1493,2000,1485,0,0,0,0,0,0,0,0,0,0,1768451540.5402272,29.839726
RCOU,31624845,1470,1495,2000,1485,0,0,0,0,0,0,0,0,0,0,1768451540.5802112,29.87971
RCOU,31664829,1470,1497,2000,1485,0,0,0,0,0,0,0,0,0,0,1768451540.6201952,29.919694
RCOU,31704813,1478,1498,2000,1489,0,0,0,0,0,0,0,0,0,0,1768451540.6601791,29.959678
RCOU,31744797,1474,1500,2000,1487,0,0,0,0,0,0,0,0,0,0,1768451540.7001631,29.999662
RCOU,31784781,1478,1500,2000,1489,0,0,0,0,0,0,0,0,0,0,1768451540.740147,30.039646
RCOU,31824765,1482,1500,2000,1491,0,0,0,0,0,0,0,0,0,0,1768451540.780131,30.07963
RCOU,31864749,1489,1502,2000,1495,0,0,0,0,0,0,0,0,0,0,1768451540.820115,30.119614
RCOU,31904733,1495,1504,2000,1498,0,0,0,0,0,0,0,0,0,0,1768451540.860099,30.159598
RCOU,31944717,1498,1505,2000,1499,0,0,0,0,0,0,0,0,0,0,1768451540.900083,30.199582
RCOU,31984701,1501,1505,2000,1500,0,0,0,0,0,0,0,0,0,0,1768451540.940067,30.239566
RCOU,32024685,1505,1505,2000,1502,0,0,0,0,0,0,0,0,0,0,1768451540.980051,30.27955
