mavpackettype,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,_t,t
IMU,33165062,0,0.641473114490509,0.0127793550491333,-0.15577037632465363,3.0429954528808594,2.366542100906372,-8.8123197555542,0,0,27.085824966430664,1,1,1000,1000,1768451542.120428,31.419927
IMU,33185054,1,0.6482612490653992,0.0062679569236934185,-0.1593332141637802,3.1533894538879395,2.4235987663269043,-8.56777572631836,0,0,27.087018966674805,1,1,760,799,1768451542.1404202,31.439919
IMU,33185054,0,0.6477741003036499,0.005858803633600473,-0.15928904712200165,3.089824676513672,2.4012231826782227,-8.627401351928711,0,0,27.087018966674805,1,1,1000,1000,1768451542.1404202,31.439919
IMU,33205046,1,0.6504543423652649,-0.006910345051437616,-0.15858641266822815,3.050194263458252,2.2505226135253906,-8.561483383178711,0,0,27.088214874267578,1,1,760,799,1768451542.160412,31.459911
IMU,33205046,0,0.6500215530395508,-0.006648683920502663,-0.15834859013557434,3.077387571334839,2.2582602500915527,-8.596364974975586,0,0,27.088214874267578,1,1,1000,1000,1768451542.160412,31.459911
IMU,33225038,1,0.6441172361373901,-0.02093544229865074,-0.1543290764093399,3.0005528926849365,2.4182188510894775,-8.340635299682617,0,0,27.08940887451172,1,1,760,799,1768451542.1804042,31.479903
IMU,33225038,0,0.6443400979042053,-0.020866915583610535,-0.1543475091457367,2.987792730331421,2.3718197345733643,-8.354330062866211,0,0,27.08940887451172,1,1,1000,1000,1768451542.1804042,31.479903
IMU,33245030,0,0.6327117681503296,-0.016919642686843872,-0.14609655737876892,2.9957900047302246,2.3077516555786133,-8.284806251525879,0,0,27.09060287475586,1,1,1000,1000,1768451542.200396,31.499895
IMU,33245030,1,0.6328687071800232,-0.017229024320840836,-0.1460416167974472,3.0767505168914795,2.3024511337280273,-8.29211711883545,0,0,27.09060287475586,1,1,760,799,1768451542.200396,31.499895
IMU,33265022,0,0.6302998661994934,-0.010127279907464981,-0.139003187417984,3.090510368347168,2.2177062034606934,-8.21118450164795,0,0,27.091796875,1,1,1000,1000,1768451542.2203882,31.519887
IMU,33265022,1,0.6307471990585327,-0.010315680876374245,-0.13883033394813538,3.0640182495117188,2.2349865436553955,-8.233141899108887,0,0,27.091796875,1,1,760,799,1768451542.2203882,31.519887
IMU,33285014,0,0.6435157060623169,-0.002791625913232565,-0.14740565419197083,3.002429723739624,2.1728017330169678,-8.326289176940918,0,0,27.092988967895508,1,1,1000,1000,1768451542.24038,31.539879
IMU,33285014,1,0.6438414454460144,-0.0026751176919788122,-0.1473436802625656,3.0132687091827393,2.152792453765869,-8.308178901672363,0,0,27.092988967895508,1,1,760,799,1768451542.24038,31.539879
IMU,33305006,0,0.6491333842277527,-0.00403500534594059,-0.1447581946849823,2.9681217670440674,2.139695167541504,-8.434137344360352,0,0,27.09418487548828,1,1,1000,1000,1768451542.2603722,31.559871
IMU,33305006,1,0.649516761302948,-0.0038797585293650627,-0.14497220516204834,2.963381767272949,2.0930936336517334,-8.383768081665039,0,0,27.09418487548828,1,1,760,799,1768451542.2603722,31.559871
IMU,33324998,1,0.6708517670631409,-0.013160844333469868,-0.14604562520980835,3.0702505111694336,2.0550875663757324,-8.536941528320312,0,0,27.095317840576172,1,1,760,799,1768451542.280364,31.579863
IMU,33324998,0,0.6707913875579834,-0.013154285028576851,-0.1457488238811493,3.095916748046875,2.097804069519043,-8.52811050415039,0,0,27.095317840576172,1,1,1000,1000,1768451542.280364,31.579863
IMU,33344990,0,0.6841603517532349,-0.023763662204146385,-0.13900123536586761,2.980768918991089,2.044121265411377,-8.347790718078613,0,0,27.096511840820312,1,1,1000,1000,1768451542.3003561,31.599855
IMU,33344990,1,0.6840266585350037,-0.023350698873400688,-0.13887855410575867,2.965109348297119,2.066037178039551,-8.426908493041992,0,0,27.096511840820312,1,1,760,799,1768451542.3003561,31.599855
IMU,33364982,0,0.6882035732269287,-0.027179980650544167,-0.1414153277873993,3.0768117904663086,2.08778715133667,-8.327434539794922,0,0,27.09770393371582,1,1,1000,1000,1768451542.320348,31.619847
IMU,33364982,1,0.6883753538131714,-0.026643216609954834,-0.14064761996269226,3.056274890899658,2.073291301727295,-8.286616325378418,0,0,27.09770393371582,1,1,760,799,1768451542.320348,31.619847
IMU,33384974,1,0.6919053792953491,-0.022205593064427376,-0.14023098349571228,2.969932794570923,1.9917266368865967,-8.364580154418945,0,0,27.09889793395996,1,1,760,799,1768451542.3403401,31.639839
IMU,33384974,0,0.6916000843048096,-0.02228320576250553,-0.13999372720718384,3.016491651535034,2.006957769393921,-8.373859405517578,0,0,27.09889793395996,1,1,1000,1000,1768451542.3403401,31.639839
IMU,33404966,0,0.6980169415473938,-0.02346448414027691,-0.1382322907447815,2.9731075763702393,1.9001436233520508,-8.358549118041992,0,0,27.10009002685547,1,1,1000,1000,1768451542.3603323,31.659831
IMU,33404966,1,0.6982795000076294,-0.02303675189614296,-0.13854219019412994,3.000659704208374,1.8896291255950928,-8.351275444030762,0,0,27.10009002685547,1,1,760,799,1768451542.3603323,31.659831
IMU,33424958,1,0.7061686515808105,-0.016022372990846634,-0.13518951833248138,3.019782066345215,1.9721438884735107,-8.424424171447754,0,0,27.10128402709961,1,1,760,799,1768451542.3803241,31.679823
IMU,33424958,0,0.7061866521835327,-0.01620548777282238,-0.13504904508590698,3.0323939323425293,1.9506897926330566,-8.40388298034668,0,0,27.10128402709961,1,1,1000,1000,1768451542.3803241,31.679823
IMU,33444950,1,0.700593888759613,-0.01697663962841034,-0.12213675677776337,2.93000864982605,1.889070987701416,-8.615242958068848,0,0,27.10247802734375,1,1,760,799,1768451542.4003162,31.699815
IMU,33444950,0,0.7004700303077698,-0.017152154818177223,-0.12184605747461319,2.975696086883545,1.900867223739624,-8.568564414978027,0,0,27.10247802734375,1,1,1000,1000,1768451542.4003162,31.699815
IMU,33464942,1,0.701360285282135,-0.02311016619205475,-0.11089432239532471,3.0114002227783203,1.7498314380645752,-8.676091194152832,0,0,27.103670120239258,1,1,760,799,1768451542.420308,31.719807
IMU,33464942,0,0.7016962766647339,-0.023188792169094086,-0.11065633594989777,2.988598585128784,1.7939945459365845,-8.629423141479492,0,0,27.103670120239258,1,1,1000,1000,1768451542.420308,31.719807
IMU,33484934,1,0.7099602818489075,-0.021208828315138817,-0.1041514128446579,3.077082633972168,1.7862868309020996,-8.573716163635254,0,0,27.1048641204834,1,1,760,799,1768451542.4403002,31.739799
IMU,33484934,0,0.7096286416053772,-0.021442297846078873,-0.10451442003250122,3.0457470417022705,1.8314300775527954,-8.569299697875977,0,0,27.1048641204834,1,1,1000,1000,1768451542.4403002,31.739799
IMU,33504926,1,0.7207967042922974,-0.019836485385894775,-0.0932731181383133,2.92510986328125,1.8340303897857666,-8.714594841003418,0,0,27.10605812072754,1,1,760,799,1768451542.460292,31.759791
IMU,33504926,0,0.7207627296447754,-0.01987810619175434,-0.09327733516693115,2.918470621109009,1.8236052989959717,-8.691266059875488,0,0,27.10605812072754,1,1,1000,1000,1768451542.460292,31.759791
IMU,33524918,1,0.7263089418411255,-0.032937999814748764,-0.09637036174535751,2.9719414710998535,1.879966378211975,-8.746946334838867,0,0,27.107250213623047,1,1,760,799,1768451542.4802842,31.779783
IMU,33524918,0,0.7261047959327698,-0.03305036574602127,-0.09640900790691376,2.93471622467041,1.8602696657180786,-8.743170738220215,0,0,27.107250213623047,1,1,1000,1000,1768451542.4802842,31.779783
IMU,33544910,1,0.7339413166046143,-0.030303949490189552,-0.0943048894405365,2.9744274616241455,1.9176949262619019,-8.622794151306152,0,0,27.108442306518555,1,1,760,799,1768451542.500276,31.799775
IMU,33544910,0,0.7341820001602173,-0.030415574088692665,-0.09383747726678848,3.0121405124664307,1.8559317588806152,-8.617963790893555,0,0,27.108442306518555,1,1,1000,1000,1768451542.500276,31.799775
IMU,33564902,1,0.7422538995742798,-0.02626538835465908,-0.07935206592082977,2.956465721130371,1.9000470638275146,-8.583762168884277,0,0,27.109636306762695,1,1,760,799,1768451542.5202682,31.819767
IMU,33564902,0,0.7422295212745667,-0.02639729529619217,-0.07859760522842407,3.037702798843384,1.9191796779632568,-8.535290718078613,0,0,27.109636306762695,1,1,1000,1000,1768451542.5202682,31.819767
IMU,33584894,1,0.7550153732299805,-0.010138737969100475,-0.07039949297904968,2.9748239517211914,1.9531197547912598,-8.728584289550781,0,0,27.110828399658203,1,1,760,799,1768451542.54026,31.839759
IMU,33584894,0,0.7545170783996582,-0.010138485580682755,-0.0707160085439682,2.9608283042907715,1.9312856197357178,-8.71297836303711,0,0,27.110828399658203,1,1,1000,1000,1768451542.54026,31.839759
IMU,33604886,1,0.7683373689651489,-0.008549815975129604,-0.06988389790058136,3.0129427909851074,1.9976036548614502,-8.982405662536621,0,0,27.11202049255371,1,1,760,799,1768451542.5602522,31.859751
IMU,33604886,0,0.7680025100708008,-0.008206577971577644,-0.06995335966348648,3.0197792053222656,2.0250940322875977,-8.948186874389648,0,0,27.11202049255371,1,1,1000,1000,1768451542.5602522,31.859751
IMU,33624878,1,0.7937384247779846,-0.004282178822904825,-0.06259825080633163,2.914822578430176,1.9874299764633179,-9.255696296691895,0,0,27.11321258544922,1,1,760,799,1768451542.580244,31.879743
IMU,33624878,0,0.7940537333488464,-0.004303250461816788,-0.0630449429154396,2.9339377880096436,1.9668891429901123,-9.257125854492188,0,0,27.11321258544922,1,1,1000,1000,1768451542.580244,31.879743
IMU,33644870,1,0.7930750846862793,-0.014476658776402473,-0.057884059846401215,2.9192471504211426,1.9126946926116943,-9.36502456665039,0,0,27.11440658569336,1,1,760,799,1768451542.6002362,31.899735
IMU,33644870,0,0.7932743430137634,-0.014269010163843632,-0.05792057141661644,2.8957223892211914,1.9182522296905518,-9.382600784301758,0,0,27.11440658569336,1,1,1000,1000,1768451542.6002362,31.899735
IMU,33664862,1,0.7985054850578308,-0.00732828676700592,-0.056248754262924194,2.999265670776367,1.956140160560608,-9.38772964477539,0,0,27.115596771240234,1,1,760,799,1768451542.620228,31.919727
IMU,33664862,0,0.7992740273475647,-0.00694501306861639,-0.05597814545035362,2.9715065956115723,1.894466519355774,-9.374990463256836,0,0,27.115596771240234,1,1,1000,1000,1768451542.620228,31.919727
IMU,33684854,0,0.8195375204086304,-0.009371600113809109,-0.059586212038993835,2.9169278144836426,2.0120747089385986,-9.533943176269531,0,0,27.116790771484375,1,1,1000,1000,1768451542.6402202,31.939719
IMU,33684854,1,0.820065975189209,-0.009324956685304642,-0.059827160090208054,2.8984460830688477,2.0351336002349854,-9.563968658447266,0,0,27.116790771484375,1,1,760,799,1768451542.6402202,31.939719
IMU,33704846,1,0.8399562239646912,-0.014064310118556023,-0.06427663564682007,2.9223618507385254,1.9414176940917969,-9.530023574829102,0,0,27.11798095703125,1,1,760,799,1768451542.660212,31.959711
IMU,33704846,0,0.8402013182640076,-0.014255039393901825,-0.06406478583812714,2.914806365966797,1.9861042499542236,-9.506088256835938,0,0,27.11798095703125,1,1,1000,1000,1768451542.660212,31.959711
IMU,33724838,0,0.8439232707023621,-0.017684414982795715,-0.07186166942119598,2.802309036254883,1.838040828704834,-9.516607284545898,0,0,27.11917495727539,1,1,1000,1000,1768451542.6802042,31.979703
IMU,33724838,1,0.843910276889801,-0.01782328635454178,-0.07179953157901764,2.8440074920654297,1.8015620708465576,-9.494498252868652,0,0,27.11917495727539,1,1,760,799,1768451542.6802042,31.979703
IMU,33744830,0,0.8442943692207336,-0.012542672455310822,-0.07699501514434814,2.843435049057007,1.8973308801651,-9.50137710571289,0,0,27.120365142822266,1,1,1000,1000,1768451542.700196,31.999695
IMU,33744830,1,0.8443728089332581,-0.012992532923817635,-0.07709679007530212,2.8709330558776855,1.8697679042816162,-9.495851516723633,0,0,27.120365142822266,1,1,760,799,1768451542.700196,31.999695
IMU,33764822,1,0.851987361907959,-0.022071873769164085,-0.08562052249908447,2.744344472885132,1.926861047744751,-9.566266059875488,0,0,27.121559143066406,1,1,760,799,1768451542.7201881,32.019687
IMU,33764822,0,0.8522257804870605,-0.022623632103204727,-0.08581885695457458,2.793564558029175,1.869565725326538,-9.583252906799316,0,0,27.121559143066406,1,1,1000,1000,1768451542.7201881,32.019687
IMU,33784814,1,0.8513057827949524,-0.034643594175577164,-0.078624427318573,2.9065356254577637,1.6064393520355225,-9.19852066040039,0,0,27.12274932861328,1,1,760,799,1768451542.74018,32.039679
IMU,33784814,0,0.851439356803894,-0.03505455330014229,-0.07914816588163376,2.879582166671753,1.5601041316986084,-9.25312614440918,0,0,27.12274932861328,1,1,1000,1000,1768451542.74018,32.039679
IMU,33804806,0,0.8651225566864014,-0.03541167825460434,-0.07278650999069214,2.984570264816284,1.6242616176605225,-9.295493125915527,0,0,27.123943328857422,1,1,1000,1000,1768451542.7601721,32.059671
IMU,33804806,1,0.8654734492301941,-0.03523145988583565,-0.07267819344997406,3.037904739379883,1.5582315921783447,-9.31938362121582,0,0,27.123943328857422,1,1,760,799,1768451542.7601721,32.059671
IMU,33824798,0,0.890930712223053,-0.038276076316833496,-0.07354239374399185,2.882251024246216,1.645423412322998,-9.191815376281738,0,0,27.125133514404297,1,1,1000,1000,1768451542.7801642,32.079663
IMU,33824798,1,0.8906739950180054,-0.038217365741729736,-0.07361432909965515,2.917109727859497,1.6562131643295288,-9.177414894104004,0,0,27.125133514404297,1,1,760,799,1768451542.7801642,32.079663
IMU,33844790,0,0.8897565603256226,-0.043521586805582047,-0.07634564489126205,2.879486322402954,1.561390995979309,-9.140568733215332,0,0,27.126325607299805,1,1,1000,1000,1768451542.800156,32.099655
IMU,33844790,1,0.8897979259490967,-0.04338431358337402,-0.07606091350317001,2.8901753425598145,1.579988956451416,-9.075600624084473,0,0,27.126325607299805,1,1,760,799,1768451542.800156,32.099655
