mavpackettype_imu,TimeUS_imu,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,_t_imu,t_imu,t_s,mavpackettype_rcou,TimeUS_rcou,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,_t_rcou,t_rcou
IMU,35125111,1,0.4332619309425354,0.16563546657562256,0.14502042531967163,0.45579278469085693,-1.0823626518249512,-11.251457214355469,0,0,27.202484130859375,1,1,760,799,1768451544.0804772,33.379976,33.379976,RCOU,35105119,1517,1500,1820,1508,0,0,0,0,0,0,0,0,0,0,1768451544.0604851,33.359984
IMU,35145103,1,0.41985344886779785,0.17914648354053497,0.14336702227592468,0.3679698705673218,-1.0916086435317993,-11.501296997070312,0,0,27.203670501708984,1,1,760,799,1768451544.100469,33.399968,33.399968,RCOU,35145103,1515,1493,1800,1507,0,0,0,0,0,0,0,0,0,0,1768451544.100469,33.399968
IMU,35165095,1,0.4037116765975952,0.19106833636760712,0.14901553094387054,0.17991116642951965,-1.046487808227539,-11.697239875793457,0,0,27.20485496520996,1,1,760,799,1768451544.1204612,33.41996,33.419959999999996,RCOU,35145103,1515,1493,1800,1507,0,0,0,0,0,0,0,0,0,0,1768451544.100469,33.399968
IMU,35185087,1,0.3892345130443573,0.19753754138946533,0.14613395929336548,0.300396591424942,-0.9709311127662659,-12.045766830444336,0,0,27.20604133605957,1,1,760,799,1768451544.140453,33.439952,33.439952,RCOU,35185087,1511,1490,1800,1505,0,0,0,0,0,0,0,0,0,0,1768451544.140453,33.439952
IMU,35205079,1,0.3675469160079956,0.2025962918996811,0.1451842337846756,0.1672298163175583,-1.07997727394104,-12.150566101074219,0,0,27.207229614257812,1,1,760,799,1768451544.1604452,33.459944,33.459944,RCOU,35225071,1508,1482,1780,1504,0,0,0,0,0,0,0,0,0,0,1768451544.180437,33.479936
IMU,35225071,1,0.3470434248447418,0.2090623527765274,0.14514100551605225,0.12184798717498779,-1.1995775699615479,-12.418123245239258,0,0,27.208415985107422,1,1,760,799,1768451544.180437,33.479936,33.479935999999995,RCOU,35225071,1508,1482,1780,1504,0,0,0,0,0,0,0,0,0,0,1768451544.180437,33.479936
IMU,35245063,0,0.323885977268219,0.2078186422586441,0.15003281831741333,0.04846147447824478,-1.238875389099121,-12.421781539916992,0,0,27.20960235595703,1,1,1000,1000,1768451544.2004292,33.499928,33.499928,RCOU,35225071,1508,1482,1780,1504,0,0,0,0,0,0,0,0,0,0,1768451544.180437,33.479936
IMU,35265055,0,0.29774871468544006,0.21034108102321625,0.14758144319057465,0.07393567264080048,-1.210740327835083,-12.468486785888672,0,0,27.210786819458008,1,1,1000,1000,1768451544.220421,33.51992,33.51992,RCOU,35265055,1506,1476,1779,1503,0,0,0,0,0,0,0,0,0,0,1768451544.220421,33.51992
IMU,35285047,0,0.27885329723358154,0.21377283334732056,0.14101269841194153,0.008823723532259464,-1.3787388801574707,-12.47373104095459,0,0,27.211973190307617,1,1,1000,1000,1768451544.2404132,33.539912,33.539912,RCOU,35305039,1502,1473,1779,1501,0,0,0,0,0,0,0,0,0,0,1768451544.260405,33.559904
IMU,35305039,0,0.25856322050094604,0.21160411834716797,0.14254343509674072,-0.048471372574567795,-1.3558703660964966,-12.469939231872559,0,0,27.213157653808594,1,1,1000,1000,1768451544.260405,33.559904,33.559903999999996,RCOU,35305039,1502,1473,1779,1501,0,0,0,0,0,0,0,0,0,0,1768451544.260405,33.559904
IMU,35325031,0,0.23821371793746948,0.20781266689300537,0.14843659102916718,-0.12174786627292633,-1.462934970855713,-12.479974746704102,0,0,27.214344024658203,1,1,1000,1000,1768451544.2803972,33.579896,33.579896,RCOU,35305039,1502,1473,1779,1501,0,0,0,0,0,0,0,0,0,0,1768451544.260405,33.559904
IMU,35345023,1,0.21735864877700806,0.19909845292568207,0.14594142138957977,-0.14192938804626465,-1.4757053852081299,-12.236196517944336,0,0,27.215530395507812,1,1,760,799,1768451544.300389,33.599888,33.599888,RCOU,35345023,1501,1462,1759,1500,0,0,0,0,0,0,0,0,0,0,1768451544.300389,33.599888
IMU,35365015,1,0.19665174186229706,0.18137365579605103,0.14849629998207092,-0.2157343327999115,-1.5047314167022705,-12.059758186340332,0,0,27.216716766357422,1,1,760,799,1768451544.3203812,33.61988,33.61988,RCOU,35385007,1500,1459,1759,1500,0,0,0,0,0,0,0,0,0,0,1768451544.340373,33.639872
IMU,35385007,1,0.17481616139411926,0.162889301776886,0.15387138724327087,-0.1718803495168686,-1.573235273361206,-11.654552459716797,0,0,27.2179012298584,1,1,760,799,1768451544.340373,33.639872,33.639872,RCOU,35385007,1500,1459,1759,1500,0,0,0,0,0,0,0,0,0,0,1768451544.340373,33.639872
IMU,35404999,0,0.14690904319286346,0.14881223440170288,0.1534736305475235,-0.1920364499092102,-1.7152765989303589,-11.257978439331055,0,0,27.219026565551758,1,1,1000,1000,1768451544.3603652,33.659864,33.659864,RCOU,35385007,1500,1459,1759,1500,0,0,0,0,0,0,0,0,0,0,1768451544.340373,33.639872
IMU,35424991,0,0.12804120779037476,0.1326683759689331,0.16190029680728912,-0.15861216187477112,-1.674692153930664,-10.882352828979492,0,0,27.220212936401367,1,1,1000,1000,1768451544.380357,33.679856,33.679856,RCOU,35424991,1500,1452,1739,1500,0,0,0,0,0,0,0,0,0,0,1768451544.380357,33.679856
IMU,35444983,0,0.10350728034973145,0.11422483623027802,0.1703106164932251,-0.18027034401893616,-1.7592942714691162,-10.431297302246094,0,0,27.221397399902344,1,1,1000,1000,1768451544.4003491,33.699848,33.699847999999996,RCOU,35424991,1500,1452,1739,1500,0,0,0,0,0,0,0,0,0,0,1768451544.380357,33.679856
IMU,35464975,0,0.08688504993915558,0.10273429751396179,0.17364710569381714,-0.22893141210079193,-1.801692008972168,-9.958168029785156,0,0,27.222583770751953,1,1,1000,1000,1768451544.4203413,33.71984,33.71984,RCOU,35464975,1499,1447,1739,1500,0,0,0,0,0,0,0,0,0,0,1768451544.4203413,33.71984
IMU,35484967,1,0.07283366471529007,0.08132254332304001,0.1786501109600067,-0.2798193693161011,-1.8092734813690186,-9.474845886230469,0,0,27.22376823425293,1,1,760,799,1768451544.4403331,33.739832,33.739832,RCOU,35464975,1499,1447,1739,1500,0,0,0,0,0,0,0,0,0,0,1768451544.4203413,33.71984
IMU,35504959,1,0.05777410417795181,0.05943399295210838,0.1824113428592682,-0.20994845032691956,-1.8198254108428955,-9.04505729675293,0,0,27.224952697753906,1,1,760,799,1768451544.4603252,33.759824,33.759824,RCOU,35504959,1498,1447,1739,1499,0,0,0,0,0,0,0,0,0,0,1768451544.4603252,33.759824
IMU,35524951,0,0.04147926717996597,0.039711806923151016,0.17905372381210327,-0.2626490592956543,-1.7282074689865112,-8.423038482666016,0,0,27.226139068603516,1,1,1000,1000,1768451544.480317,33.779816,33.779816,RCOU,35504959,1498,1447,1739,1499,0,0,0,0,0,0,0,0,0,0,1768451544.4603252,33.759824
IMU,35544943,0,0.03527861833572388,0.019056029617786407,0.18176019191741943,-0.24437230825424194,-1.7304491996765137,-7.887844085693359,0,0,27.227323532104492,1,1,1000,1000,1768451544.5003092,33.799808,33.799808,RCOU,35544943,1500,1443,1719,1500,0,0,0,0,0,0,0,0,0,0,1768451544.5003092,33.799808
IMU,35564935,1,0.017180215567350388,0.0018131219549104571,0.1749154031276703,-0.30012017488479614,-1.856203556060791,-7.381028175354004,0,0,27.22850799560547,1,1,760,799,1768451544.520301,33.8198,33.8198,RCOU,35584927,1500,1444,1719,1500,0,0,0,0,0,0,0,0,0,0,1768451544.5402932,33.839792
IMU,35584927,1,0.008742420002818108,-0.016560489311814308,0.17861275374889374,-0.34646719694137573,-1.8756784200668335,-6.774865627288818,0,0,27.229692459106445,1,1,760,799,1768451544.5402932,33.839792,33.839791999999996,RCOU,35584927,1500,1444,1719,1500,0,0,0,0,0,0,0,0,0,0,1768451544.5402932,33.839792
IMU,35604919,0,-0.001834640628658235,-0.028939226642251015,0.18717290461063385,-0.26888132095336914,-1.9003978967666626,-6.392450332641602,0,0,27.230876922607422,1,1,1000,1000,1768451544.560285,33.859784,33.859784,RCOU,35584927,1500,1444,1719,1500,0,0,0,0,0,0,0,0,0,0,1768451544.5402932,33.839792
IMU,35624911,1,-0.01157532911747694,-0.0407855324447155,0.19208982586860657,-0.30713680386543274,-1.9750092029571533,-6.058687210083008,0,0,27.2320613861084,1,1,760,799,1768451544.5802772,33.879776,33.879776,RCOU,35624911,1503,1444,1699,1501,0,0,0,0,0,0,0,0,0,0,1768451544.5802772,33.879776
IMU,35644903,1,-0.009670110419392586,-0.04548177868127823,0.19386862218379974,-0.21845585107803345,-2.0043444633483887,-5.61791467666626,0,0,27.233245849609375,1,1,760,799,1768451544.600269,33.899768,33.899768,RCOU,35664895,1505,1446,1699,1502,0,0,0,0,0,0,0,0,0,0,1768451544.6202612,33.91976
IMU,35664895,1,-0.017258385196328163,-0.05982423573732376,0.19658160209655762,-0.26890701055526733,-1.9315521717071533,-5.33719539642334,0,0,27.23443031311035,1,1,760,799,1768451544.6202612,33.91976,33.91976,RCOU,35664895,1505,1446,1699,1502,0,0,0,0,0,0,0,0,0,0,1768451544.6202612,33.91976
IMU,35684887,1,-0.01735568232834339,-0.06899134814739227,0.2020876109600067,-0.3196159899234772,-1.931350588798523,-5.051395416259766,0,0,27.235614776611328,1,1,760,799,1768451544.640253,33.939752,33.939752,RCOU,35664895,1505,1446,1699,1502,0,0,0,0,0,0,0,0,0,0,1768451544.6202612,33.91976
IMU,35704879,1,-0.013545762747526169,-0.075932577252388,0.19957782328128815,-0.2798447608947754,-1.9278743267059326,-4.8592848777771,0,0,27.236799240112305,1,1,760,799,1768451544.6602452,33.959744,33.959744,RCOU,35704879,1504,1449,1699,1502,0,0,0,0,0,0,0,0,0,0,1768451544.6602452,33.959744
IMU,35724871,0,-0.02107829973101616,-0.08864639699459076,0.19361868500709534,-0.29791945219039917,-1.937063217163086,-4.465630531311035,0,0,27.23798370361328,1,1,1000,1000,1768451544.680237,33.979736,33.979735999999995,RCOU,35704879,1504,1449,1699,1502,0,0,0,0,0,0,0,0,0,0,1768451544.6602452,33.959744
IMU,35744863,0,-0.027280637994408607,-0.09443342685699463,0.19978532195091248,-0.32431337237358093,-1.8982195854187012,-4.286439418792725,0,0,27.239168167114258,1,1,1000,1000,1768451544.7002292,33.999728,33.999728,RCOU,35744863,1511,1453,1679,1505,0,0,0,0,0,0,0,0,0,0,1768451544.7002292,33.999728
IMU,35764855,0,-0.018639761954545975,-0.09545443207025528,0.20449349284172058,-0.36162489652633667,-2.0332086086273193,-4.106277942657471,0,0,27.2403507232666,1,1,1000,1000,1768451544.720221,34.01972,34.01972,RCOU,35744863,1511,1453,1679,1505,0,0,0,0,0,0,0,0,0,0,1768451544.7002292,33.999728
IMU,35784847,0,-0.01340591162443161,-0.09164735674858093,0.19964848458766937,-0.5012548565864563,-2.1084465980529785,-3.9777603149414062,0,0,27.241535186767578,1,1,1000,1000,1768451544.7402132,34.039712,34.039712,RCOU,35784847,1510,1458,1679,1505,0,0,0,0,0,0,0,0,0,0,1768451544.7402132,34.039712
IMU,35804839,0,-0.008883683010935783,-0.08747705072164536,0.20112712681293488,-0.5220892429351807,-1.9919302463531494,-3.973679542541504,0,0,27.242719650268555,1,1,1000,1000,1768451544.760205,34.059704,34.059703999999996,RCOU,35784847,1510,1458,1679,1505,0,0,0,0,0,0,0,0,0,0,1768451544.7402132,34.039712
IMU,35824831,0,-0.00046159932389855385,-0.0884009376168251,0.20653226971626282,-0.5144544243812561,-1.9683959484100342,-4.027836799621582,0,0,27.2439022064209,1,1,1000,1000,1768451544.7801971,34.079696,34.079696,RCOU,35824831,1513,1463,1659,1506,0,0,0,0,0,0,0,0,0,0,1768451544.7801971,34.079696
IMU,35844823,0,0.006673584226518869,-0.0871414840221405,0.20484258234500885,-0.545538067817688,-1.9207531213760376,-4.028445720672607,0,0,27.245086669921875,1,1,1000,1000,1768451544.800189,34.099688,34.099688,RCOU,35864815,1514,1468,1659,1507,0,0,0,0,0,0,0,0,0,0,1768451544.8201811,34.11968
IMU,35864815,0,0.020840687677264214,-0.08759080618619919,0.200460284948349,-0.6002628207206726,-1.916375994682312,-4.110299587249756,0,0,27.24626922607422,1,1,1000,1000,1768451544.8201811,34.11968,34.119679999999995,RCOU,35864815,1514,1468,1659,1507,0,0,0,0,0,0,0,0,0,0,1768451544.8201811,34.11968
IMU,35884807,0,0.029117975383996964,-0.07444889843463898,0.20349693298339844,-0.6156041622161865,-1.9971550703048706,-4.107189178466797,0,0,27.247453689575195,1,1,1000,1000,1768451544.8401732,34.139672,34.139672,RCOU,35864815,1514,1468,1659,1507,0,0,0,0,0,0,0,0,0,0,1768451544.8201811,34.11968
IMU,35904799,1,0.03359355032444,-0.05435880273580551,0.20593547821044922,-0.711586594581604,-1.970341682434082,-4.376357555389404,0,0,27.248638153076172,1,1,760,799,1768451544.860165,34.159664,34.159664,RCOU,35904799,1514,1472,1659,1507,0,0,0,0,0,0,0,0,0,0,1768451544.860165,34.159664
IMU,35924791,1,0.046785254031419754,-0.03737051784992218,0.20160871744155884,-0.722273051738739,-1.978379487991333,-4.679694175720215,0,0,27.249820709228516,1,1,760,799,1768451544.8801572,34.179656,34.179656,RCOU,35944783,1516,1475,1639,1508,0,0,0,0,0,0,0,0,0,0,1768451544.900149,34.199648
IMU,35944783,0,0.05792587250471115,-0.026329804211854935,0.20058035850524902,-0.7144469022750854,-1.958351969718933,-5.03291130065918,0,0,27.25100326538086,1,1,1000,1000,1768451544.900149,34.199648,34.199647999999996,RCOU,35944783,1516,1475,1639,1508,0,0,0,0,0,0,0,0,0,0,1768451544.900149,34.199648
IMU,35964775,0,0.06351346522569656,-0.009204593487083912,0.19904401898384094,-0.9127967953681946,-1.987734079360962,-5.348203182220459,0,0,27.252187728881836,1,1,1000,1000,1768451544.9201412,34.21964,34.21964,RCOU,35944783,1516,1475,1639,1508,0,0,0,0,0,0,0,0,0,0,1768451544.900149,34.199648
IMU,35984767,0,0.07557500153779984,0.006919965147972107,0.20283880829811096,-0.9537786841392517,-2.0721805095672607,-5.74948787689209,0,0,27.25337028503418,1,1,1000,1000,1768451544.940133,34.239632,34.239632,RCOU,35984767,1515,1479,1639,1507,0,0,0,0,0,0,0,0,0,0,1768451544.940133,34.239632
IMU,36004759,0,0.09063626825809479,0.017910394817590714,0.2067043036222458,-1.0317519903182983,-1.9751298427581787,-6.206676959991455,0,0,27.254554748535156,1,1,1000,1000,1768451544.9601252,34.259624,34.259623999999995,RCOU,35984767,1515,1479,1639,1507,0,0,0,0,0,0,0,0,0,0,1768451544.940133,34.239632
IMU,36024751,0,0.10133896768093109,0.023153290152549744,0.20492982864379883,-1.0593448877334595,-1.9666132926940918,-6.442595958709717,0,0,27.2557373046875,1,1,1000,1000,1768451544.980117,34.279616,34.279616,RCOU,36024751,1514,1481,1619,1507,0,0,0,0,0,0,0,0,0,0,1768451544.980117,34.279616
IMU,36044743,0,0.10866359621286392,0.033517416566610336,0.20694786310195923,-1.093114972114563,-1.9069894552230835,-6.624181270599365,0,0,27.256919860839844,1,1,1000,1000,1768451545.0001092,34.299608,34.299608,RCOU,36024751,1514,1481,1619,1507,0,0,0,0,0,0,0,0,0,0,1768451544.980117,34.279616
IMU,36064735,1,0.10890209674835205,0.036711059510707855,0.20902211964130402,-1.1629650592803955,-2.0116374492645264,-6.794419288635254,0,0,27.258102416992188,1,1,760,799,1768451545.020101,34.3196,34.3196,RCOU,36064735,1515,1484,1619,1507,0,0,0,0,0,0,0,0,0,0,1768451545.020101,34.3196
IMU,36084727,1,0.10969922691583633,0.048628054559230804,0.21203497052192688,-1.2016994953155518,-1.9019336700439453,-7.0336527824401855,0,0,27.25928497314453,1,1,760,799,1768451545.0400932,34.339592,34.339591999999996,RCOU,36064735,1515,1484,1619,1507,0,0,0,0,0,0,0,0,0,0,1768451545.020101,34.3196
IMU,36104719,0,0.1171296238899231,0.057379260659217834,0.20695945620536804,-1.2487772703170776,-1.8582626581192017,-7.359467506408691,0,0,27.260467529296875,1,1,1000,1000,1768451545.060085,34.359584,34.359584,RCOU,36104719,1513,1487,1619,1506,0,0,0,0,0,0,0,0,0,0,1768451545.060085,34.359584
IMU,36124711,1,0.12661415338516235,0.06852586567401886,0.20001395046710968,-1.2730026245117188,-1.818028211593628,-7.557865142822266,0,0,27.26165008544922,1,1,760,799,1768451545.0800772,34.379576,34.379576,RCOU,36144703,1512,1485,1599,1506,0,0,0,0,0,0,0,0,0,0,1768451545.100069,34.399568
IMU,36144703,1,0.1291009932756424,0.08246675878763199,0.1987239420413971,-1.3432763814926147,-1.9193220138549805,-7.825801849365234,0,0,27.262832641601562,1,1,760,799,1768451545.100069,34.399568,34.399567999999995,RCOU,36144703,1512,1485,1599,1506,0,0,0,0,0,0,0,0,0,0,1768451545.100069,34.399568
IMU,36164695,0,0.12466362118721008,0.09115439653396606,0.20518948137760162,-1.3937987089157104,-1.9111219644546509,-8.050827026367188,0,0,27.264015197753906,1,1,1000,1000,1768451545.1200612,34.41956,34.41956,RCOU,36144703,1512,1485,1599,1506,0,0,0,0,0,0,0,0,0,0,1768451545.100069,34.399568
IMU,36184687,1,0.12599512934684753,0.10479333996772766,0.21177466213703156,-1.4630649089813232,-1.9188419580459595,-8.332077026367188,0,0,27.26519775390625,1,1,760,799,1768451545.140053,34.439552,34.439552,RCOU,36184687,1511,1486,1599,1505,0,0,0,0,0,0,0,0,0,0,1768451545.140053,34.439552
IMU,36204679,0,0.1283799707889557,0.11588448286056519,0.2120063453912735,-1.4930992126464844,-1.8964011669158936,-8.582590103149414,0,0,27.266380310058594,1,1,1000,1000,1768451545.1600451,34.459544,34.459544,RCOU,36224671,1509,1486,1580,1504,0,0,0,0,0,0,0,0,0,0,1768451545.180037,34.479536
IMU,36224671,0,0.13128401339054108,0.1232948750257492,0.20599883794784546,-1.5278382301330566,-1.8642241954803467,-8.884941101074219,0,0,27.267562866210938,1,1,1000,1000,1768451545.180037,34.479536,34.479535999999996,RCOU,36224671,1509,1486,1580,1504,0,0,0,0,0,0,0,0,0,0,1768451545.180037,34.479536
IMU,36244663,0,0.1335444301366806,0.1323767602443695,0.20414623618125916,-1.6649372577667236,-1.8299388885498047,-9.13963794708252,0,0,27.26874542236328,1,1,1000,1000,1768451545.2000291,34.499528,34.499528,RCOU,36224671,1509,1486,1580,1504,0,0,0,0,0,0,0,0,0,0,1768451545.180037,34.479536
IMU,36264655,1,0.12924093008041382,0.13813510537147522,0.2038818597793579,-1.6554338932037354,-1.797020435333252,-9.354226112365723,0,0,27.269926071166992,1,1,760,799,1768451545.2200212,34.51952,34.51952,RCOU,36264655,1508,1485,1580,1504,0,0,0,0,0,0,0,0,0,0,1768451545.2200212,34.51952
IMU,36284647,1,0.12378814816474915,0.14293786883354187,0.20693089067935944,-1.703258752822876,-1.8415403366088867,-9.52433967590332,0,0,27.271108627319336,1,1,760,799,1768451545.2400131,34.539512,34.539511999999995,RCOU,36264655,1508,1485,1580,1504,0,0,0,0,0,0,0,0,0,0,1768451545.2200212,34.51952
IMU,36304639,0,0.11536851525306702,0.14349240064620972,0.20338265597820282,-1.7420822381973267,-1.8008272647857666,-9.513773918151855,0,0,27.272289276123047,1,1,1000,1000,1768451545.2600052,34.559504,34.559504,RCOU,36304639,1507,1487,1580,1503,0,0,0,0,0,0,0,0,0,0,1768451545.2600052,34.559504
IMU,36324631,1,0.1039886474609375,0.15041697025299072,0.19849058985710144,-1.7736257314682007,-1.890952229499817,-9.703207015991211,0,0,27.27347183227539,1,1,760,799,1768451545.279997,34.579496,34.579496,RCOU,36304639,1507,1487,1580,1503,0,0,0,0,0,0,0,0,0,0,1768451545.2600052,34.559504
IMU,36344623,1,0.09629970788955688,0.15412944555282593,0.19502957165241241,-1.8275299072265625,-1.8765342235565186,-9.837080001831055,0,0,27.274654388427734,1,1,760,799,1768451545.2999892,34.599488,34.599488,RCOU,36344623,1506,1482,1560,1503,0,0,0,0,0,0,0,0,0,0,1768451545.2999892,34.599488
IMU,36364615,1,0.09179210662841797,0.15675088763237,0.19704973697662354,-1.8802168369293213,-1.8555026054382324,-9.819664001464844,0,0,27.275835037231445,1,1,760,799,1768451545.319981,34.61948,34.619479999999996,RCOU,36344623,1506,1482,1560,1503,0,0,0,0,0,0,0,0,0,0,1768451545.2999892,34.599488
IMU,36384607,0,0.08530564606189728,0.15363743901252747,0.1981222778558731,-1.8963911533355713,-1.892636775970459,-9.98806381225586,0,0,27.277015686035156,1,1,1000,1000,1768451545.3399732,34.639472,34.639472,RCOU,36384607,1505,1482,1560,1502,0,0,0,0,0,0,0,0,0,0,1768451545.3399732,34.639472
IMU,36404599,0,0.07933785021305084,0.14526169002056122,0.2017814666032791,-1.9319262504577637,-1.856614351272583,-9.885706901550293,0,0,27.2781982421875,1,1,1000,1000,1768451545.359965,34.659464,34.659464,RCOU,36384607,1505,1482,1560,1502,0,0,0,0,0,0,0,0,0,0,1768451545.3399732,34.639472
IMU,36424591,1,0.06932510435581207,0.14314407110214233,0.19970330595970154,-1.941248893737793,-1.9348278045654297,-9.800291061401367,0,0,27.279380798339844,1,1,760,799,1768451545.3799572,34.679456,34.679456,RCOU,36424591,1504,1480,1540,1502,0,0,0,0,0,0,0,0,0,0,1768451545.3799572,34.679456
IMU,36444583,0,0.06832315772771835,0.14228908717632294,0.20094969868659973,-2.010302782058716,-1.9531599283218384,-9.71171760559082,0,0,27.280561447143555,1,1,1000,1000,1768451545.399949,34.699448,34.699448,RCOU,36424591,1504,1480,1540,1502,0,0,0,0,0,0,0,0,0,0,1768451545.3799572,34.679456
IMU,36464575,0,0.0627390667796135,0.14050281047821045,0.20866896212100983,-2.0226025581359863,-1.9556384086608887,-9.64958667755127,0,0,27.2817440032959,1,1,1000,1000,1768451545.4199412,34.71944,34.71944,RCOU,36464575,1503,1478,1540,1501,0,0,0,0,0,0,0,0,0,0,1768451545.4199412,34.71944
IMU,36484567,1,0.054104097187519073,0.14228802919387817,0.2076486051082611,-2.0457913875579834,-1.934322714805603,-9.737041473388672,0,0,27.282922744750977,1,1,760,799,1768451545.439933,34.739432,34.739432,RCOU,36504559,1503,1478,1540,1501,0,0,0,0,0,0,0,0,0,0,1768451545.4599252,34.759424
IMU,36504559,1,0.04546372964978218,0.14220374822616577,0.20667529106140137,-2.1007988452911377,-1.9412033557891846,-9.665231704711914,0,0,27.28410530090332,1,1,760,799,1768451545.4599252,34.759424,34.759423999999996,RCOU,36504559,1503,1478,1540,1501,0,0,0,0,0,0,0,0,0,0,1768451545.4599252,34.759424
IMU,36524551,1,0.03684794530272484,0.13368311524391174,0.20550097525119781,-2.0482144355773926,-1.999155044555664,-9.522287368774414,0,0,27.28528594970703,1,1,760,799,1768451545.479917,34.779416,34.779416,RCOU,36504559,1503,1478,1540,1501,0,0,0,0,0,0,0,0,0,0,1768451545.4599252,34.759424
IMU,36544543,1,0.03004801832139492,0.1296708732843399,0.2048131674528122,-2.1160664558410645,-2.0284030437469482,-9.487174034118652,0,0,27.286466598510742,1,1,760,799,1768451545.4999092,34.799408,34.799408,RCOU,36544543,1502,1475,1520,1501,0,0,0,0,0,0,0,0,0,0,1768451545.4999092,34.799408
IMU,36564535,1,0.020424455404281616,0.12563176453113556,0.20929306745529175,-2.1055188179016113,-2.0766751766204834,-9.295339584350586,0,0,27.287647247314453,1,1,760,799,1768451545.519901,34.8194,34.8194,RCOU,36584527,1502,1475,1520,1501,0,0,0,0,0,0,0,0,0,0,1768451545.5398932,34.839392
IMU,36584527,0,0.017710676416754723,0.12450715899467468,0.20546633005142212,-2.1755495071411133,-2.014862060546875,-9.242725372314453,0,0,27.288827896118164,1,1,1000,1000,1768451545.5398932,34.839392,34.839392,RCOU,36584527,1502,1475,1520,1501,0,0,0,0,0,0,0,0,0,0,1768451545.5398932,34.839392
IMU,36604519,0,0.018298547714948654,0.12789292633533478,0.20406296849250793,-2.1655526161193848,-2.038539171218872,-9.223673820495605,0,0,27.290008544921875,1,1,1000,1000,1768451545.559885,34.859384,34.859384,RCOU,36584527,1502,1475,1520,1501,0,0,0,0,0,0,0,0,0,0,1768451545.5398932,34.839392
IMU,36624511,1,0.012038460932672024,0.12507905066013336,0.20979909598827362,-2.22478985786438,-2.069953680038452,-9.197956085205078,0,0,27.29113006591797,1,1,760,799,1768451545.5798771,34.879376,34.879376,RCOU,36624511,1502,1474,1500,1501,0,0,0,0,0,0,0,0,0,0,1768451545.5798771,34.879376
IMU,36644503,0,0.004867073148488998,0.11868096888065338,0.2114695906639099,-2.2200841903686523,-2.0505423545837402,-9.1384916305542,0,0,27.292369842529297,1,1,1000,1000,1768451545.5998693,34.899368,34.899367999999996,RCOU,36624511,1502,1474,1500,1501,0,0,0,0,0,0,0,0,0,0,1768451545.5798771,34.879376
IMU,36664495,0,8.628416253486648e-05,0.11189301311969757,0.21474218368530273,-2.249728202819824,-2.085636615753174,-8.983099937438965,0,0,27.293550491333008,1,1,1000,1000,1768451545.6198611,34.91936,34.91936,RCOU,36664495,1502,1474,1500,1501,0,0,0,0,0,0,0,0,0,0,1768451545.6198611,34.91936
IMU,36684487,0,-0.00466033723205328,0.11361050605773926,0.21500274538993835,-2.306286334991455,-2.014112949371338,-8.89217472076416,0,0,27.29473114013672,1,1,1000,1000,1768451545.6398532,34.939352,34.939352,RCOU,36664495,1502,1474,1500,1501,0,0,0,0,0,0,0,0,0,0,1768451545.6198611,34.91936
IMU,36704479,0,-0.003920587711036205,0.11033107340335846,0.21353471279144287,-2.2822701930999756,-2.087982654571533,-8.870328903198242,0,0,27.29591178894043,1,1,1000,1000,1768451545.659845,34.959344,34.959344,RCOU,36704479,1502,1475,1500,1501,0,0,0,0,0,0,0,0,0,0,1768451545.659845,34.959344
IMU,36724471,0,-0.007716431748121977,0.10477253794670105,0.2139894962310791,-2.397937297821045,-2.0533254146575928,-8.769392967224121,0,0,27.29709243774414,1,1,1000,1000,1768451545.6798372,34.979336,34.979335999999996,RCOU,36704479,1502,1475,1500,1501,0,0,0,0,0,0,0,0,0,0,1768451545.659845,34.959344
IMU,36744463,0,-0.010272947140038013,0.10616125911474228,0.2122451364994049,-2.411112070083618,-2.0749599933624268,-8.754374504089355,0,0,27.29827117919922,1,1,1000,1000,1768451545.699829,34.999328,34.999328,RCOU,36744463,1502,1473,1480,1501,0,0,0,0,0,0,0,0,0,0,1768451545.699829,34.999328
IMU,36764455,0,-0.021146362647414207,0.10638556629419327,0.2125302255153656,-2.3973522186279297,-2.081601619720459,-8.659748077392578,0,0,27.29945182800293,1,1,1000,1000,1768451545.7198212,35.01932,35.01932,RCOU,36784447,1504,1474,1480,1502,0,0,0,0,0,0,0,0,0,0,1768451545.739813,35.039312
IMU,36784447,1,-0.024421237409114838,0.10077866166830063,0.21871918439865112,-2.383314609527588,-2.147977352142334,-8.571426391601562,0,0,27.30057144165039,1,1,760,799,1768451545.739813,35.039312,35.039311999999995,RCOU,36784447,1504,1474,1480,1502,0,0,0,0,0,0,0,0,0,0,1768451545.739813,35.039312
IMU,36804439,0,-0.020212091505527496,0.08843691647052765,0.22082293033599854,-2.459479331970215,-2.1664557456970215,-8.513446807861328,0,0,27.30181121826172,1,1,1000,1000,1768451545.7598052,35.059304,35.059304,RCOU,36784447,1504,1474,1480,1502,0,0,0,0,0,0,0,0,0,0,1768451545.739813,35.039312
IMU,36824431,0,-0.01948242262005806,0.08278810232877731,0.21860407292842865,-2.4250640869140625,-2.151395797729492,-8.392793655395508,0,0,27.30299186706543,1,1,1000,1000,1768451545.779797,35.079296,35.079296,RCOU,36824431,1503,1474,1460,1501,0,0,0,0,0,0,0,0,0,0,1768451545.779797,35.079296
